A,B 
"(-10, 70, 1, 60)","[198.47461463723494, 0, 1301]"
"(-30, 50, 6, 40)","[197.75196306766992, 0, 1301]"
"(-40, 50, 7, 30)","[197.5922727709625, 0, 2657]"
"(-43, 60, -8, 40)","[196.04415938175907, 0, 565]"
"(-47, 60, -7, 40)","[197.630270188147, 0, 688]"
"(70, 60, -2, 0)","[192.5559486456466, 0, 1456]"
"(-40, 50, -9, 0)","[199.64169461785167, 0, 64]"
"(-43, 60, -8, 10)","[199.1223115509803, 0, 86]"
"(-47, 60, -7, 20)","[199.78489764047043, 0, 656]"
"(100, 30, -6, 0)","[198.7734359754839, 0, 1018]"
"(-10, 90, -3, 40)","[199.80219975659435, 0, 1054]"
"(-20, 90, -2, 40)","[199.7546318684806, 0, 2952]"
"(-20, 90, -1, 40)","[199.78098010370857, 0, 3108]"
"(-20, 90, 0, 40)","[199.77270507040535, 0, 2602]"
"(-30, 90, 1, 40)","[199.74439649055748, 0, 1845]"
"(-30, 90, 2, 40)","[199.79467369964797, 0, 1054]"
"(-40, 80, 4, 30)","[199.73977923952305, 0, 3108]"
"(-43, 70, 6, 20)","[199.70123631220085, 0, 1021]"
"(-47, 60, 7, 10)","[199.62663897197962, 0, 1663]"
"(-47, 70, 4, 180)","[197.75178050842294, 0, 807]"
"(-40, 60, -8, 30)","[198.9181733401025, 0, 520]"
"(70, 170, 5, 0)","[195.13658132056514, -1579.9557673671968, 208]"
"(50, 140, 9, 0)","[199.47177543390396, -1964.5841854612574, 196]"
"(-10, 60, -4, 10)","[199.4838888533696, 0, 182]"
"(-40, 60, 3, 10)","[198.94102260805136, 0, 197]"
"(-45, 60, 5, 0)","[199.6246366851742, 0, 41]"
"(-47, 80, -3, 120)","[198.21252152873694, 0, 149]"
"(-41, 80, -3, 70)","[198.94122361816113, 0, 5]"
"(-30, 50, 5, 20)","[199.5110197155691, 0, 1437]"
"(-10, 80, -4, 140)","[199.63943918857606, 0, 4047]"
"(-20, 90, -2, 150)","[199.26696736105126, 0, 2567]"
"(-20, 90, -1, 150)","[199.18567016143163, 0, 3733]"
"(-20, 90, 0, 150)","[199.48143438111745, 0, 3858]"
"(-30, 90, 1, 150)","[198.98567465574766, 0, 2052]"
"(-40, 80, 3, 140)","[199.6984392298945, -1309.0052708228156, 5989]"
"(-40, 80, 4, 140)","[198.8356711315193, 0, 3733]"
"(-40, 70, 5, 130)","[199.7870742419297, -785.6908758731408, 6877]"
"(-43, 70, 6, 130)","[199.76940368316718, 0, 1214]"
"(-47, 60, 7, 120)","[199.12028947183086, 0, 2104]"
"(-40, 80, -3, 70)","[199.7180555990543, 0, 2812]"
"(-47, 80, -1, 80)","[198.65756281723026, 0, 1454]"
"(-43, 80, -1, -20)","[199.02229035244534, 0, 1495]"
"(-47, 80, 0, -20)","[199.06321777898165, 0, 1495]"
"(90, -20, 1, 0)","[198.9210507204765, 0, 2140]"
"(60, -50, 7, 0)","[-289.061140095274, 198.8169685873678, 1427]"
"(-47, 40, 7, 20)","[199.69628600796224, 0, 371]"
"(-49, 70, -9, 120)","[-617.2479101087886, 0, 2]"
"(70, 150, -3, 0)","[-674.1811317755399, -1939.9139864064036, 62]"
"(50, 150, 2, 0)","[-1067.6173645493182, -2263.1456313049243, 59]"
"(-41, 80, -2, 40)","[199.12994566564538, 0, 7]"
"(-45, 80, -1, 40)","[199.43213771328413, 0, 7]"
"(-49, 80, 0, 40)","[199.4199912375624, 0, 7]"
"(-10, 40, 3, 160)","[128.95602306531504, -761.9433040345644, 42]"
"(-20, 30, 5, 150)","[-861.0600000000331, -21.946739334474376, 26]"
"(-30, 10, 7, 140)","[171.97731104604057, 0, 1]"
"(-43, 70, 4, -30)","[199.72769086309034, 0, 500]"
"(-47, 60, 5, -40)","[199.42348563258344, 0, 237]"
"(100, 100, -9, 0)","[32.65890991661673, -1050.1038624872722, 6]"
"(-10, 30, -9, 140)","[102.46264109738081, 0, 1]"
"(-30, 60, -4, 170)","[84.32235482848102, 0, 1]"
"(-43, 70, 1, 180)","[149.41330761452627, 0, 6]"
"(-20, 60, -7, -70)","[199.58337380185688, 0, 368]"
"(-30, 80, -3, -60)","[199.3193813135306, 0, 53]"
"(-40, 80, -2, -50)","[199.30944138432943, 0, 368]"
"(-43, 80, 1, -50)","[199.42527597267377, 0, 62]"
"(-47, 80, 2, -60)","[199.47567141166007, 0, 30]"
"(90, -60, 3, 0)","[198.48502105588005, 0, 243]"
"(80, -60, 4, 0)","[-9.085534331872447, 198.61688557136642, 256]"
"(60, -100, 9, 0)","[-311.89774611168934, -644.3546570893981, 5]"
"(-41, 50, 7, 20)","[199.80533547493405, 0, 23]"
"(-45, 40, 8, 10)","[199.80205368292746, 0, 36]"
"(-49, 30, 9, 0)","[199.8027837860015, 0, 44]"
"(-10, 50, 0, 20)","[199.7311002773466, 0, 900]"
"(-41, 70, -5, 40)","[198.07937690337567, 0, 7]"
"(-45, 70, -4, 50)","[192.5081887748405, 0, 7]"
"(-49, 80, -3, 50)","[199.03643934971493, 0, 5]"
"(-30, 60, 3, 10)","[199.49964908962062, 0, 541]"
"(-40, 50, 5, 0)","[199.65144578909448, 0, 378]"
"(-41, 40, 7, -10)","[199.5445732760069, 0, 22]"
"(-45, 30, 8, -20)","[199.29896276223567, 0, 12]"
"(-49, 20, 9, -30)","[199.47319096956744, 0, 7]"
"(-40, 50, -7, -40)","[199.51306842987816, 0, 2868]"
"(-43, 60, -5, -30)","[199.66274694427642, 0, 800]"
"(100, -20, -3, 0)","[198.2282158913461, 0, 1184]"
"(-47, 60, -6, 110)","[198.78147777020132, 0, 60]"
"(-10, 50, 4, 50)","[198.99261075680027, 0, 1282]"
"(-41, 70, -5, 70)","[197.07722038433283, 0, 7]"
"(-45, 70, -4, 70)","[196.84239388322803, 0, 6]"
"(-49, 70, -3, 70)","[197.68808302722647, 0, 5]"
"(-45, 50, 7, -20)","[199.23048591093047, 0, 15]"
"(-45, 70, 4, -10)","[198.16106434879475, 0, 10]"
"(-10, 50, 3, -60)","[199.64054160706155, 0, 2547]"
"(-30, 60, 3, -20)","[197.1162660164155, 0, 200]"
"(-47, 30, 8, -50)","[193.29756223800916, 0, 146]"
"(-10, 80, -1, 150)","[191.10829749954667, 0, 1502]"
"(-20, 80, 2, 150)","[154.53754785220792, -1381.94378945402, 1245]"
"(-30, 70, 4, 140)","[177.5039897092915, -881.9856443942145, 1500]"
"(-40, 50, 7, 120)","[199.74515228268223, -1220.6946806749668, 1420]"
"(-43, 40, 8, 110)","[199.74576772089668, 0, 1372]"
"(-47, 30, 9, 110)","[199.76419850089198, 0, 1272]"
"(-43, 80, 1, -20)","[199.1855469384123, 0, 374]"
"(100, -30, 3, 0)","[199.592713428963, 0, 135]"
"(-47, 60, -9, 100)","[-100.26840541508119, -475.5063394410313, 4]"
"(100, 110, -8, 0)","[87.27751432928812, -188.72171570869185, 14]"
"(90, 120, -6, 0)","[197.6439879481988, -1262.4170223193266, 577]"
"(70, 130, -2, 0)","[199.38112896831603, -954.5995032559401, 333]"
"(-10, 30, 3, -40)","[199.66098882591984, 0, 248]"
"(-20, 30, -9, -40)","[199.59696580081533, 0, 159]"
"(-20, 40, -8, -30)","[199.53931896888355, 0, 1394]"
"(-40, 60, -4, -10)","[199.4844579262851, 0, 159]"
"(-43, 70, -2, 0)","[199.29986160195887, 0, 1346]"
"(-47, 70, -1, 0)","[199.2370298267654, 0, 1225]"
"(-47, 50, -7, 60)","[198.0852992266228, 0, 453]"
"(-43, 80, -3, 80)","[198.18671034620323, 0, 532]"
"(100, 90, -1, 0)","[197.81666587835846, 0, 796]"
"(-40, 30, -9, 0)","[199.70597806151653, 0, 891]"
"(-43, 40, -8, 10)","[199.72863571757748, 0, 1169]"
"(-47, 50, -7, 20)","[199.65905124128798, 0, 1185]"
"(-20, 70, 2, 110)","[199.64364844890457, 0, 1233]"
"(-47, 80, -9, 100)","[-387.6421407072289, -416.13480707037866, 7]"
"(-43, 80, -1, 10)","[199.41020756863065, 0, 1886]"
"(-47, 80, 0, 10)","[199.3441826256001, 0, 1886]"
"(100, 10, 1, 0)","[199.27547423824942, 0, 1030]"
"(100, 70, 3, 0)","[199.76524803983833, 0, 508]"
"(-43, 60, -3, 10)","[199.56533785096227, 0, 24]"
"(-40, 80, -3, 80)","[199.59027022992854, 0, 2689]"
"(-43, 80, -2, 80)","[198.89148535320936, 0, 1144]"
"(-41, 30, 8, 50)","[124.60893092209615, 0, 1]"
"(-45, 30, 9, 40)","[141.90162976375518, 0, 1]"
"(-49, 20, 10, 30)","[163.05493344752335, 0, 1]"
"(-10, 60, -4, 180)","[196.35519162502572, 0, 391]"
"(-10, 70, -2, -40)","[198.9783299628133, 0, 337]"
"(-10, 70, -1, -40)","[198.99252084190624, 0, 445]"
"(-10, 70, 0, -40)","[199.63495130828338, 0, 1146]"
"(-20, 70, 1, -40)","[198.31169680908891, 0, 663]"
"(-30, 60, 4, -50)","[198.78210099826435, 0, 445]"
"(-40, 50, 6, -60)","[197.40341236683648, 0, 663]"
"(-40, 40, 7, -70)","[-844.0538340408561, 199.68207375395852, 1182]"
"(-41, 40, 8, -80)","[100.10057197762231, 0, 2]"
"(-45, 30, 9, -90)","[102.52190215558755, 0, 2]"
"(-49, 20, 10, -100)","[104.96638447573052, 0, 2]"
"(-49, 70, -3, 60)","[194.73087452139762, 0, 3]"
"(-10, 60, 6, -30)","[21.38515651409916, 0, 1]"
"(-10, 50, 7, -40)","[15.636737520000887, 0, 1]"
"(-20, 50, 8, -50)","[8.604000000000337, 0, 1]"
"(-20, 40, 9, -60)","[-860.4000000000337, 0, 1]"
"(-20, 30, 10, -70)","[-860.4000000000337, 0, 1]"
"(-30, 20, 10, -80)","[171.40848650714773, 0, 1]"
"(-49, 70, -5, 40)","[176.14065414108106, 0, 4]"
"(-30, 70, -5, 10)","[199.60511304608067, 0, 4827]"
"(-43, 80, -1, 20)","[199.55458674875328, 0, 2517]"
"(-47, 80, 0, 20)","[199.52249464788693, 0, 2517]"
"(100, 20, 1, 0)","[199.46677765074486, 0, 1379]"
"(90, 20, 2, 0)","[199.4296941947656, 0, 3938]"
"(-43, 70, 0, 20)","[199.3284742590948, 0, 1017]"
"(-47, 70, 1, 20)","[199.44185075087998, 0, 1257]"
"(-45, 80, -2, 180)","[37.72773082435486, 0, 5]"
"(-49, 80, -1, 180)","[-28.037160345463274, 0, 5]"
"(30, 240, -6, 0)","[-1840.427397332397, -1495.8507592122708, 8]"
"(30, 240, -5, 0)","[-1855.1108681196258, -2342.3111997194346, 7]"
"(20, 240, -4, 0)","[195.17517323746858, 0, 2]"
"(-47, 30, 8, 110)","[199.60338189471673, 0, 1587]"
"(-43, 70, 0, 50)","[199.5770849975204, 0, 1168]"
"(-47, 70, 1, 50)","[199.58983158805978, 0, 1437]"
"(100, 50, 2, 0)","[199.53555838293482, 0, 1574]"
"(-20, 40, 4, -10)","[199.74381628067954, 0, 3214]"
"(-40, 60, -7, 0)","[199.67047402306343, 0, 2960]"
"(-41, 70, -5, 10)","[188.44983876260818, 0, 4]"
"(-49, 70, -3, 20)","[199.38081254731645, 0, 5]"
"(100, 110, -9, 0)","[-126.37583037426697, -1321.0904345280715, 9]"
"(-47, 70, -1, 100)","[198.02145195976095, 0, 869]"
"(-45, 70, -9, 120)","[10.805317764776598, 0, 2]"
"(-49, 80, -8, 130)","[8.60130000000034, 0, 1]"
"(90, 140, -7, 0)","[-392.6284154410117, -1178.1131446805632, 43]"
"(80, 150, -5, 0)","[-365.91475559161887, -1654.4529577709684, 102]"
"(-20, 40, 6, 50)","[198.29931999694378, 0, 1441]"
"(-43, 60, -5, 70)","[196.88554881484941, 0, 547]"
"(-43, 80, 2, 140)","[198.39368553963885, 0, 865]"
"(-49, 80, -3, 130)","[196.79947214076316, 0, 3]"
"(-43, 70, 0, 10)","[199.07785971852732, 0, 966]"
"(-47, 70, 1, 10)","[199.01595057154262, 0, 1255]"
"(100, 10, 2, 0)","[199.43409042847384, 0, 1498]"
"(-41, 70, 4, 10)","[199.48267941698515, 0, 45]"
"(-10, 40, 0, 170)","[69.81500853413134, 0, 1]"
"(-10, 40, 1, 170)","[74.93452087847655, 0, 1]"
"(-10, 40, 2, 170)","[-2.5453416437135488, 175.34126948501802, 19]"
"(-20, 30, 4, 160)","[37.54372117097829, 0, 5]"
"(-41, 60, -5, 180)","[75.52648688123199, 0, 1]"
"(-20, 50, -8, 170)","[154.01882940930142, 0, 126]"
"(70, 180, 6, 0)","[161.59402021943725, -1675.617929670114, 169]"
"(20, 150, -2, 0)","[195.36753766884556, 0, 2]"
"(-45, 80, -9, 110)","[84.9426711954931, -149.0367755292742, 8]"
"(-49, 90, -8, 120)","[108.9721979936329, -1182.3253461486477, 6]"
"(90, 130, -7, 0)","[-357.6191897013244, -1102.0991126853241, 60]"
"(-45, 70, 6, -60)","[197.9099485699586, 0, 5]"
"(-49, 50, 6, 170)","[194.00346073969695, 0, 9]"
"(90, 30, -6, 0)","[199.6507375043747, 0, 919]"
"(-20, 90, 0, -10)","[199.4513339155144, 0, 658]"
"(-30, 80, 3, -20)","[198.21276851238935, 0, 343]"
"(-45, 60, 7, -40)","[199.35803784490298, 0, 13]"
"(-49, 50, 8, -50)","[199.32080988862083, 0, 16]"
"(-40, 60, -3, 110)","[56.63983767996154, 0, 1]"
"(-45, 70, -3, 0)","[198.33777329747832, 0, 5]"
"(-49, 70, -2, 0)","[187.90361036544473, 0, 2]"
"(-43, 60, 6, 100)","[199.73690177377335, 0, 2745]"
"(-20, 50, -8, -60)","[199.6534259398722, 0, 2028]"
"(-40, 60, -3, 170)","[180.11702585940836, 0, 2]"
"(-20, 20, 6, 50)","[-859.7100000000343, 0, 1]"
"(-41, 40, 7, 50)","[199.57210866013216, 0, 26]"
"(-40, 20, 7, -10)","[-859.6800000000343, 0, 1]"
"(-40, 10, 8, -20)","[171.16893926112212, 0, 1]"
"(-40, 30, 9, -40)","[-859.6500000000343, 199.77516448616745, 568]"
"(-41, 20, 10, -50)","[-859.6500000000343, 0, 1]"
"(-45, 10, 10, -60)","[171.3011321471204, 0, 1]"
"(-49, 70, 6, -20)","[199.74027691218234, 0, 8]"
"(100, 110, -3, 0)","[196.90788023078545, 0, 392]"
"(-49, 60, 6, 0)","[199.50135637836735, 0, 48]"
"(70, 30, -4, 0)","[186.0405751549894, 0, 1612]"
"(50, 30, 2, 0)","[21.34482124626064, 0, 1]"
"(40, 30, 3, 0)","[177.48900649858072, -673.3116469768821, 3309]"
"(40, 20, 4, 0)","[193.54210477105175, -645.1819924229522, 823]"
"(30, 20, 5, 0)","[-859.5300000000344, 176.67041245921914, 2223]"
"(30, 10, 7, 0)","[-1901.431555631382, 0, 2]"
"(100, 130, -9, 0)","[-530.9085487686848, -1131.3729125727614, 15]"
"(30, 180, 4, 0)","[-2533.4245002618045, -2256.3736572047387, 39]"
"(20, 170, 6, 0)","[195.69929314573898, 0, 2]"
"(-10, 90, -2, -30)","[199.3995597540765, 0, 75]"
"(-20, 90, -1, -20)","[199.28394084524245, 0, 497]"
"(-20, 90, 0, -20)","[198.7964906383702, 0, 382]"
"(-30, 80, 3, -30)","[198.99380290231542, 0, 202]"
"(-40, 80, 4, -30)","[199.41768680705303, 0, 497]"
"(-41, 70, 6, -50)","[176.37791815162677, 0, 5]"
"(-45, 60, 7, -50)","[199.09390104328406, 0, 12]"
"(-49, 50, 8, -60)","[199.1391619179069, 0, 18]"
"(-43, 80, 2, 120)","[199.36049380055235, 0, 1190]"
"(100, 20, -5, 0)","[199.7156013925583, 0, 1009]"
"(-47, 50, 8, -30)","[198.30982758805308, 0, 686]"
"(-43, 80, 0, 30)","[199.5098782186593, 0, 1801]"
"(-47, 70, 1, 30)","[199.56000113223675, 0, 1357]"
"(-40, 80, -3, 20)","[199.5115976235288, 0, 2547]"
"(-43, 80, -2, 20)","[199.46309639246107, 0, 702]"
"(-43, 70, -5, 40)","[199.87176701227742, 0, 1369]"
"(100, 50, -3, 0)","[199.87089858814858, 0, 804]"
"(30, 120, -2, 0)","[-1567.8378685050855, -709.890091207226, 3]"
"(-43, 70, -4, 70)","[197.67985125534014, 0, 2449]"
"(-47, 70, -3, 70)","[197.16744672032573, 0, 1990]"
"(100, 70, -2, 0)","[199.01837767711189, 0, 1320]"
"(-30, 80, 3, 70)","[199.72368435203975, 0, 3521]"
"(-40, 70, 5, 60)","[199.53172873221618, 0, 7671]"
"(-49, 50, 8, 40)","[199.78124797253494, 0, 36]"
"(-10, 80, -1, 0)","[199.5179257137305, 0, 697]"
"(-30, 70, 4, -10)","[199.1153497965565, 0, 697]"
"(-47, 40, 7, 130)","[197.59274285829304, 0, 386]"
"(-10, 50, 4, -20)","[199.6546503434996, 0, 1265]"
"(-20, 30, 7, -40)","[199.55595295129348, 0, 976]"
"(-30, 30, -9, -40)","[199.48019544816978, 0, 948]"
"(-40, 40, -8, -30)","[199.42460798666903, 0, 879]"
"(-40, 50, -6, -20)","[199.26863243775378, 0, 930]"
"(-47, 60, -4, -10)","[198.96683083927377, 0, 948]"
"(0, 40, -3, 0)","[164.4405867377762, 0, 8]"
"(-20, 40, 2, 110)","[137.4711280525717, 0, 1]"
"(-43, 60, -6, 130)","[176.10287840167354, 0, 101]"
"(-47, 60, -5, 130)","[197.84798281204712, 0, 23]"
"(-43, 60, 4, -10)","[199.4308480245797, 0, 102]"
"(-45, 60, 5, -60)","[152.59413568668873, 0, 2]"
"(-45, 70, -2, 40)","[139.35685212779353, 0, 1]"
"(-49, 70, -1, 40)","[160.18008379672042, 0, 1]"
"(-47, 60, 5, -30)","[199.78838280639877, 0, 347]"
"(-10, 60, -3, 20)","[199.7709689071489, 0, 369]"
"(-30, 60, 2, 20)","[199.7361737914276, 0, 369]"
"(-10, 50, 4, -50)","[199.7123630094644, 0, 885]"
"(-20, 30, 7, -70)","[-859.2600000000347, 199.66460323729345, 686]"
"(-30, 10, 9, -90)","[171.37934419449903, 0, 1]"
"(-30, 60, -5, 120)","[198.63163224238457, 0, 676]"
"(-41, 70, 0, 130)","[20.05663106242626, 0, 1]"
"(-45, 70, 1, 130)","[-19.457777275726023, 0, 3]"
"(-49, 70, 2, 130)","[-36.45068770206461, -964.7027730117702, 3]"
"(-47, 70, -9, 110)","[-118.71175031064604, -165.3551925068584, 2]"
"(60, 150, 0, 0)","[-665.6591820480102, -2002.7347011986644, 87]"
"(-45, 70, -9, 0)","[181.31440766987095, 0, 21]"
"(-49, 80, -8, 10)","[174.8105065088312, 0, 14]"
"(-10, 70, -6, 80)","[199.8431647783652, 0, 4731]"
"(-20, 80, -4, 90)","[199.7990543294408, 0, 4121]"
"(-47, 70, 5, 80)","[199.7994312639807, 0, 3918]"
"(-40, 40, -9, -40)","[199.1586887441311, 0, 2521]"
"(-43, 60, -6, -20)","[199.16109999031931, 0, 1159]"
"(-47, 60, -5, -10)","[199.6514095302927, 0, 331]"
"(100, -10, -4, 0)","[198.74174006210487, 0, 590]"
"(-43, 70, 3, 110)","[199.58447663979285, 0, 1840]"
"(-43, 80, -2, 50)","[199.62766625828002, 0, 495]"
"(-47, 80, -1, 50)","[199.59125626877506, 0, 740]"
"(-43, 80, 2, 80)","[199.76680415794138, 0, 1553]"
"(-10, 40, 9, 20)","[170.3592371359214, 0, 2]"
"(-20, 80, 1, 180)","[198.32806557435987, -1196.1132540231617, 7754]"
"(-30, 70, 3, 180)","[198.20393977754753, -1267.4637461951213, 6827]"
"(-40, 60, 6, 170)","[197.51760974401242, -1202.4194152205214, 2322]"
"(-43, 50, 7, 170)","[197.20443049671644, 0, 1512]"
"(-47, 40, 8, 160)","[196.29875391575627, 0, 1786]"
"(100, 150, 9, 0)","[196.87245881965478, 0, 1591]"
"(-20, 50, 4, -60)","[199.60082350632615, 0, 2573]"
"(-43, 80, -3, 70)","[198.4532065348745, 0, 588]"
"(-10, 60, 8, 30)","[15.601975240800918, 0, 1]"
"(-10, 50, 9, 20)","[8.590800000000348, 0, 1]"
"(-20, 40, 10, 10)","[-859.0800000000348, 0, 1]"
"(-20, 30, 10, 0)","[-859.0800000000348, 0, 1]"
"(-20, 20, 10, -10)","[195.51330218994886, 0, 2]"
"(-10, 40, 5, 140)","[153.39175674501223, 0, 5]"
"(-20, 70, 0, -40)","[198.89647786504773, 0, 332]"
"(-43, 50, 6, -60)","[199.37101118074085, 0, 72]"
"(-47, 50, 7, -70)","[199.3507113515781, 0, 79]"
"(100, 80, 1, 0)","[199.70807151882283, 0, 1616]"
"(-43, 80, 0, 90)","[199.65627436566476, 0, 1807]"
"(-47, 80, 1, 90)","[199.7288279349875, 0, 1431]"
"(-10, 80, 0, 40)","[198.94490182934348, 0, 728]"
"(-20, 70, 4, 30)","[198.35119161860183, 0, 427]"
"(-41, 60, -8, 20)","[137.04483403039777, 0, 3]"
"(90, 40, -5, 0)","[198.7052435763028, 0, 1969]"
"(-45, 80, -2, 0)","[178.1263105467739, 0, 2]"
"(-49, 80, -1, 0)","[198.75562292966487, 0, 4]"
"(-43, 50, -7, 30)","[199.48430895383845, 0, 698]"
"(-47, 50, -6, 30)","[199.44572036418253, 0, 613]"
"(-10, 60, 2, 0)","[199.77805289346261, 0, 857]"
"(-10, 60, 3, 0)","[199.74881282637278, 0, 169]"
"(-20, 50, 5, -10)","[199.76556232387748, 0, 231]"
"(-20, 40, 6, -20)","[199.73827257104907, 0, 801]"
"(-30, 40, 7, -20)","[-858.900000000035, 199.79030026575492, 125]"
"(-30, 30, 8, -30)","[-858.900000000035, 199.67450734269414, 92]"
"(-43, 70, -4, 20)","[199.57747973417548, 0, 850]"
"(-20, 30, 6, -50)","[-858.8100000000351, 199.52143415688488, 2550]"
"(-30, 20, 8, -70)","[-826.2970254071266, 0, 2]"
"(-41, 70, 2, 180)","[196.94041598855893, 0, 4]"
"(-10, 70, -2, -70)","[198.21102216052157, 0, 35]"
"(-10, 70, -1, -70)","[197.5758381046753, 0, 21]"
"(-20, 70, 0, -70)","[197.50339272814753, 0, 26]"
"(-20, 70, 1, -70)","[198.24124387840524, 0, 52]"
"(-20, 70, 2, -70)","[198.27658511196114, 0, 184]"
"(-30, 60, 4, -80)","[197.97622486233243, 0, 21]"
"(-40, 60, 5, -80)","[193.52122158287094, 0, 109]"
"(-40, 50, 6, -90)","[197.46116962679218, 0, 52]"
"(-40, 40, 7, -90)","[-825.0325562826017, 199.6248856124864, 560]"
"(-47, 30, 9, -110)","[-71.66029389623898, 199.06104188214476, 26]"
"(80, -130, 10, 0)","[-79.83593316838596, -803.5873173170876, 39]"
"(80, -140, 10, 0)","[-82.35449918716434, -833.0430718465764, 37]"
"(70, -140, -9, 0)","[-203.41417671268255, -494.923338837035, 30]"
"(70, -130, -8, 0)","[-79.57868627348726, -715.0659615275515, 14]"
"(60, -130, -7, 0)","[-1.3230964238895488, -193.09071761312123, 4]"
"(60, -120, -6, 0)","[-725.7872074840465, -743.6707052967894, 10]"
"(50, -110, -4, 0)","[-606.8586981523258, -1132.850080906242, 7]"
"(40, -110, -2, 0)","[-726.1854138899594, 0, 3]"
"(40, -110, -1, 0)","[-925.1678785532803, -2463.8395915780634, 2]"
"(20, -80, -7, 0)","[199.09608079828405, 0, 3]"
"(-43, 70, -5, 80)","[197.7185997308023, 0, 1109]"
"(-47, 70, -4, 90)","[197.29778293248305, 0, 1140]"
"(100, 90, -3, 0)","[197.8004545360629, 0, 805]"
"(-41, 50, 6, 170)","[198.7069760535483, 0, 25]"
"(-45, 40, 7, 160)","[198.69168384282074, 0, 9]"
"(-49, 40, 8, 150)","[198.72183641837887, 0, 26]"
"(-49, 70, -9, 160)","[-243.74165700482618, 0, 2]"
"(-41, 50, 6, 120)","[194.63189587638374, 0, 22]"
"(-49, 30, 8, 100)","[199.80434426572268, 0, 5]"
"(100, 90, 8, 0)","[199.6882028177418, 0, 2630]"
"(-43, 80, -3, 120)","[197.41857679664173, 0, 244]"
"(-47, 80, -2, 130)","[198.70070652654343, 0, 266]"
"(-41, 80, 0, 60)","[185.49458816972668, 0, 4]"
"(-45, 70, 1, 60)","[179.94204139691334, 0, 2]"
"(-49, 70, 2, 60)","[199.6840438930595, 0, 6]"
"(100, 40, 1, 0)","[199.2324209456006, 0, 1209]"
"(-20, 50, 2, -50)","[199.73459120247722, 0, 1063]"
"(-43, 60, -6, -40)","[199.56444154744065, 0, 1482]"
"(-47, 70, -5, -40)","[199.30131971660734, 0, 952]"
"(-43, 60, 6, 70)","[199.23204834044634, 0, 3003]"
"(-10, 60, -2, 160)","[131.00722539865336, 0, 128]"
"(-20, 60, 1, 160)","[35.29128054172067, -1031.7028825925959, 153]"
"(-40, 40, 6, 140)","[-55.54698963555734, -1304.4115767634726, 140]"
"(100, 120, 9, 0)","[199.61145719026402, 0, 3196]"
"(-10, 30, 5, -60)","[-819.2034373223801, 199.61991999834993, 2310]"
"(-20, 30, -9, -60)","[199.54137445958645, 0, 364]"
"(-20, 40, -8, -50)","[199.55356082635188, 0, 418]"
"(-40, 60, -4, -30)","[199.37926730959893, 0, 364]"
"(-40, 60, -3, -20)","[175.77960883126778, 0, 6]"
"(-43, 60, -2, -20)","[174.46796336297135, 0, 2]"
"(-47, 70, -1, -20)","[192.51520584037064, 0, 6]"
"(-10, 70, 0, -30)","[198.9727509657027, 0, 1209]"
"(-10, 70, 1, -40)","[199.63821179042714, 0, 827]"
"(-20, 70, 2, -40)","[198.42306600613185, 0, 1407]"
"(-20, 60, 3, -40)","[197.9198346217957, 0, 1202]"
"(-20, 60, 4, -40)","[199.62223853580636, 0, 978]"
"(-30, 50, 6, -60)","[199.57998289456947, 0, 827]"
"(-40, 40, 7, -60)","[199.62261937328256, 0, 1318]"
"(-40, 30, 8, -70)","[-858.5100000000353, 199.6314789419651, 975]"
"(-40, 20, 9, -80)","[-858.5100000000353, 0, 1]"
"(-43, 10, 10, -90)","[171.4601830703265, 0, 1]"
"(-40, 50, 5, -30)","[196.6557754065848, 0, 123]"
"(-49, 30, 8, -50)","[189.36320381398014, 0, 2]"
"(-43, 70, -3, 120)","[198.0016031859248, 0, 542]"
"(-47, 80, -2, 120)","[197.3197595098079, 0, 479]"
"(100, 30, 0, 0)","[199.54587987349177, 0, 1976]"
"(-20, 50, -9, -60)","[199.54563195686197, 0, 1077]"
"(-30, 70, -6, -40)","[199.44546269474432, 0, 1318]"
"(-40, 80, -4, -30)","[199.31303909792513, 0, 1077]"
