A,B 
"(40, -10, 10, 0)","[-2058.587027026366, 199.84430069225408, 12686]"
"(-10, 60, 1, 30)","[199.950535899407, 0, 639]"
"(-10, 60, 2, 30)","[199.9168950765652, 0, 322]"
"(-10, 50, 3, 30)","[199.9112868951674, 0, 1686]"
"(-20, 50, 4, 20)","[199.94704366365374, 0, 1143]"
"(-20, 40, 5, 20)","[199.9015051809203, 0, 2452]"
"(-30, 40, 6, 10)","[199.94571703776535, 0, 639]"
"(-30, 30, 7, 10)","[-900.0, 199.92546578911225, 674]"
"(-30, 20, 8, 0)","[-900.0, 178.46371159839526, 2]"
"(-40, 10, 9, -10)","[176.7303066582955, 0, 1]"
"(50, -30, -9, 0)","[-1419.6451975082493, 199.61854586040414, 2325]"
"(40, -20, -8, 0)","[-2077.558296760111, 199.38320785135636, 453]"
"(40, -20, -7, 0)","[-1959.5864869604666, -2361.0483416715533, 17]"
"(30, -10, -6, 0)","[-2724.248923311161, -16.197990056585468, 8]"
"(30, 0, -5, 0)","[-990.0, 106.01574650787953, 11]"
"(30, 0, -4, 0)","[79.1192440395815, -1706.3575566402371, 7]"
"(110, 0, -6, 0)","[199.72469681385812, 0, 55]"
"(50, -30, 9, 0)","[-544.9822875000001, 0, 1]"
"(90, 30, -1, 0)","[199.94078406553058, 0, 1416]"
"(80, 30, 1, 0)","[199.93918141467168, 0, 1876]"
"(70, 20, 4, 0)","[199.93275529289394, -722.1175517254434, 1842]"
"(60, 10, 6, 0)","[199.92478873592535, -758.0742605357234, 1189]"
"(40, 0, -9, 0)","[199.89656077253002, -812.8788800087043, 37988]"
"(-10, 50, 0, 10)","[199.65590655075516, 0, 195]"
"(-10, 50, 1, 10)","[199.46722068524303, 0, 530]"
"(-20, 50, 3, 0)","[199.95804330802423, 0, 745]"
"(-20, 40, 4, 0)","[199.75645986816693, 0, 1171]"
"(-30, 40, 5, -10)","[-710.0598993762055, 187.8788153992964, 312]"
"(-30, 30, 6, -10)","[-900.0, 199.04686409321533, 366]"
"(-30, 20, 7, -20)","[-900.0, 196.45858870828246, 3]"
"(-40, 20, 8, -30)","[-882.6336640740694, 0, 2]"
"(120, -40, 9, 0)","[197.6251003384236, 0, 337]"
"(110, -50, -9, 0)","[197.88311484798666, 0, 293]"
"(110, -50, -8, 0)","[199.7326517522889, 0, 135]"
"(100, -40, -7, 0)","[199.9371373237116, 0, 432]"
"(100, -30, -6, 0)","[199.92976170680538, 0, 585]"
"(90, -30, -5, 0)","[199.92903053265803, 0, 690]"
"(90, -20, -4, 0)","[199.92706914409857, 0, 744]"
"(90, -20, -3, 0)","[199.87873893559384, 0, 754]"
"(80, -20, -2, 0)","[199.92329670440438, 0, 1131]"
"(80, -20, -1, 0)","[199.91959256816673, 0, 1243]"
"(70, -20, 0, 0)","[199.91571827572085, 0, 835]"
"(70, -20, 1, 0)","[-12.654581176829893, 199.91107766510794, 916]"
"(70, -20, 2, 0)","[199.86201824409935, -810.1290815906277, 652]"
"(60, -20, 3, 0)","[199.33248061470132, -886.4367387589227, 473]"
"(60, -30, 4, 0)","[199.85464568681056, -892.7894945483125, 315]"
"(50, -30, 5, 0)","[192.3171919114866, -1022.3582023967691, 194]"
"(50, -40, 6, 0)","[-779.0148214398508, -1292.925797802208, 6]"
"(50, -50, 7, 0)","[-75.61009556455856, -1029.1657584579505, 5]"
"(40, -50, 8, 0)","[-1399.0220309998447, -1262.7806712270506, 5]"
"(40, -60, 9, 0)","[-1519.0304606413029, -1561.1647500000001, 4]"
"(40, 30, -9, 0)","[198.77222743339604, 0, 138]"
"(40, 40, -8, 0)","[198.7442294027228, 0, 121]"
"(30, 50, -7, 0)","[198.72149888964947, 0, 132]"
"(30, 50, -6, 0)","[198.70568085533512, 0, 134]"
"(30, 60, -5, 0)","[132.30128491750182, 0, 17]"
"(20, 60, -4, 0)","[198.70271760248485, 0, 138]"
"(20, 60, -3, 0)","[199.81183317022732, 0, 2588]"
"(10, 70, -2, 0)","[198.75355859156647, 0, 132]"
"(10, 70, -1, 0)","[198.83128212659983, 0, 133]"
"(10, 70, 0, 0)","[99.66711811554654, 0, 17]"
"(0, 70, 1, 0)","[199.09272517612354, 0, 133]"
"(0, 60, 2, 0)","[199.80154070303905, 0, 2585]"
"(-10, 60, 3, -40)","[33.709040330624994, 0, 1]"
"(-10, 60, 4, -40)","[28.899462374999995, 0, 1]"
"(-10, 50, 5, -50)","[23.274224999999994, 0, 1]"
"(-20, 50, 6, -50)","[18.364499999999996, 0, 2]"
"(-20, 40, 7, -60)","[9.0, 0, 1]"
"(-30, 30, 8, -70)","[-900.0, 0, 1]"
"(-30, 20, 9, -80)","[-900.0, 0, 1]"
"(-30, 10, 10, -90)","[175.28631776865106, 0, 1]"
"(50, -30, -8, 0)","[-1502.8838696270832, 144.6639608792683, 58]"
"(40, -10, -6, 0)","[56.91731710515739, -1416.6673646005931, 11]"
"(30, -10, -5, 0)","[-2581.8462192004936, -2572.960636299365, 8]"
"(30, -10, -4, 0)","[-2316.4973756579416, 11.776148781394568, 7]"
"(30, 0, -3, 0)","[-728.412653665671, -768.9098447339253, 5]"
"(20, 20, -7, 0)","[190.5185216920956, 0, 35]"
"(0, 40, -2, 0)","[186.70557568998987, 0, 35]"
"(-10, 50, 0, 70)","[198.61069339547643, 0, 179]"
"(-10, 40, 1, 70)","[178.04460713736466, 0, 8]"
"(-10, 40, 2, 60)","[199.67829941541694, 0, 41]"
"(-20, 40, 3, 60)","[198.14608981227127, 0, 141]"
"(-20, 40, 4, 60)","[199.7436652227147, 0, 1262]"
"(-30, 30, 5, 50)","[-900.0, 199.02504945622252, 11]"
"(-30, 20, 6, 50)","[-900.0, 180.3159165594598, 5]"
"(-30, 20, 7, 40)","[196.46861696987003, 0, 2]"
"(40, -10, -7, 0)","[-1357.108530775426, 199.8866486127289, 1099]"
"(110, 10, -8, 0)","[199.761577510278, 0, 767]"
"(100, 30, -6, 0)","[199.85891403301073, 0, 730]"
"(90, 40, -3, 0)","[-142.09249322592666, 199.83451151070403, 993]"
"(50, 40, -9, 0)","[152.4657927538878, 0, 30]"
"(50, 40, -8, 0)","[188.87507878551116, 0, 34]"
"(40, 50, -7, 0)","[140.57392275466893, 0, 28]"
"(40, 60, -6, 0)","[136.62455421348304, 0, 32]"
"(30, 70, -4, 0)","[140.49079600823293, 0, 30]"
"(30, 70, -3, 0)","[182.93467317124038, 0, 32]"
"(20, 70, -2, 0)","[114.7803806125105, 0, 28]"
"(20, 70, -1, 0)","[181.7196763903361, 0, 38]"
"(10, 70, 1, 0)","[90.24193747819886, 0, 29]"
"(10, 70, 2, 0)","[174.8120326115588, 0, 32]"
"(0, 70, 3, 0)","[140.36134300767299, 0, 31]"
"(0, 60, 4, 0)","[178.8137320392338, -885.7257750000001, 38]"
"(-10, 60, 5, 0)","[23.274224999999994, 0, 1]"
"(-10, 50, 6, -10)","[18.364499999999996, 0, 2]"
"(-10, 40, 7, -10)","[9.9, 0, 2]"
"(-20, 40, 8, -20)","[-900.0, 0, 1]"
"(-20, 30, 9, -30)","[-900.0, 0, 1]"
"(-30, 20, 10, -40)","[-882.571891945931, 0, 2]"
"(110, -90, -8, 0)","[198.26353221499403, 0, 451]"
"(100, -80, -7, 0)","[197.65616894141485, 0, 125]"
"(100, -80, -6, 0)","[198.82797342787688, 0, 590]"
"(90, -70, -5, 0)","[197.29260896931643, 0, 215]"
"(90, -60, -3, 0)","[199.76448988712718, 0, 145]"
"(80, -60, -2, 0)","[198.36317429764875, 0, 194]"
"(80, -60, -1, 0)","[198.5123316464556, 0, 355]"
"(70, -60, 0, 0)","[-411.5658270018633, 198.70151660066352, 187]"
"(70, -60, 1, 0)","[-184.03787967267712, 198.68530220221993, 120]"
"(70, -60, 2, 0)","[199.7852424821465, 0, 40]"
"(60, -70, 4, 0)","[-15.125655728068391, -1061.67993745304, 8]"
"(50, -80, 6, 0)","[-447.02510316750005, -1434.2033054537264, 4]"
"(50, -90, 7, 0)","[-44.65491479999999, -1248.7928201082732, 6]"
"(40, -110, 9, 0)","[-1347.8950676551492, -760.5, 3]"
"(50, 50, -8, 0)","[147.6755845089969, 0, 24]"
"(50, 60, -7, 0)","[146.42342367417902, 0, 25]"
"(40, 70, -5, 0)","[137.83286829679466, 0, 31]"
"(30, 80, -2, 0)","[119.4845747064872, 0, 25]"
"(20, 80, -1, 0)","[137.15751252070828, 0, 34]"
"(20, 80, 0, 0)","[107.43033371360262, 0, 31]"
"(10, 80, 1, 0)","[130.57068373279498, 0, 18]"
"(10, 70, 3, 0)","[93.88338916796273, -885.7257750000001, 20]"
"(0, 70, 4, 0)","[123.77425636385517, 0, 34]"
"(0, 60, 5, 0)","[67.89207362861693, 0, 28]"
"(-10, 60, 6, -10)","[23.274224999999994, 0, 1]"
"(-10, 50, 7, -20)","[31.309534686166774, 0, 2]"
"(-10, 40, 8, -30)","[9.0, 0, 1]"
"(-20, 30, 9, -40)","[-900.0, 0, 1]"
"(-20, 20, 10, -50)","[-900.0, 174.57447612907018, 3]"
"(-30, 10, 10, -60)","[173.90802183472132, 0, 1]"
"(110, -40, -8, 0)","[198.26276038793924, 0, 221]"
"(100, -30, -7, 0)","[199.63549241388117, 0, 273]"
"(90, -20, -5, 0)","[199.68161142187398, 0, 611]"
"(80, -10, -2, 0)","[199.54785190251553, 0, 1082]"
"(80, -10, -1, 0)","[199.8998239461209, 0, 1509]"
"(70, -10, 0, 0)","[199.53907766700448, 0, 782]"
"(70, -10, 1, 0)","[199.4646804003421, 0, 872]"
"(60, -20, 4, 0)","[199.9190635097102, -202.8888482882655, 993]"
"(50, -30, 6, 0)","[-660.2726938022848, 191.1370495044618, 192]"
"(50, -40, 7, 0)","[-1069.7774738991282, 0, 2]"
"(40, -70, -9, 0)","[-1561.8972633878777, -3649.878231299729, 25]"
"(40, -60, -8, 0)","[-1644.658251355673, -2894.802414898803, 13]"
"(100, -90, -8, 0)","[196.99798939981255, 0, 64]"
"(60, -50, -9, 0)","[-1095.6157056071452, 199.731791670854, 906]"
"(10, 30, -5, 0)","[92.42260470398016, 0, 11]"
"(0, 40, -1, 0)","[199.77385006619903, 0, 126]"
"(-10, 40, 0, 140)","[33.709040330624994, 0, 1]"
"(-10, 40, 1, 140)","[118.09808822151288, 0, 2]"
"(-10, 40, 2, 140)","[185.60140590206797, 0, 14]"
"(-20, 40, 3, 140)","[179.2457306556922, 0, 30]"
"(-20, 30, 4, 130)","[180.68083821785856, 0, 3]"
"(-30, 30, 5, 130)","[-900.0, 167.82518836715826, 3]"
"(-30, 20, 6, 120)","[-900.0, 0, 1]"
"(-30, 20, 7, 110)","[-882.2791560962729, 179.98380166840252, 3]"
"(20, 60, -5, 0)","[198.69869037293932, 0, 130]"
"(0, 70, 0, 0)","[198.9421284751581, 0, 130]"
"(-10, 60, 2, 70)","[199.65782004460573, 0, 304]"
"(-10, 60, 3, 60)","[197.47131260996957, 0, 8]"
"(-10, 60, 4, 60)","[197.34309804689892, 0, 7]"
"(-20, 50, 5, 60)","[199.2977735043283, 0, 10]"
"(-20, 50, 6, 50)","[199.5050219136388, 0, 7]"
"(-30, 40, 7, 40)","[198.9494193703186, 0, 8]"
"(-30, 30, 8, 30)","[-900.0, 198.9653402692162, 6]"
"(-30, 20, 9, 30)","[-900.0, 0, 1]"
"(-40, 10, 10, 20)","[196.76591869193157, 0, 2]"
"(80, 50, -3, 0)","[-213.10849901107068, -143.39822627970688, 16]"
"(60, 50, 2, 0)","[-442.47925061720525, -755.4641730879641, 6]"
"(-10, 60, 1, -30)","[199.93073366339956, 0, 478]"
"(-10, 50, 2, -30)","[199.93849613994587, 0, 1079]"
"(-10, 50, 3, -30)","[199.94795543501058, 0, 1222]"
"(-20, 50, 4, -30)","[199.91900455817262, 0, 909]"
"(-20, 40, 5, -40)","[199.91716985551824, 0, 1775]"
"(-30, 40, 6, -50)","[199.92678473895612, 0, 478]"
"(-30, 30, 7, -50)","[-900.0, 199.93286482007866, 519]"
"(-30, 20, 8, -60)","[-900.0, 178.16615438751683, 2]"
"(-40, 10, 9, -70)","[178.04985613926, 0, 1]"
"(-10, 50, 0, 0)","[199.80444137817764, 0, 143]"
"(-10, 50, 1, 0)","[199.72521375099484, 0, 476]"
"(-30, 30, 6, -20)","[-900.0, 199.53289677432093, 314]"
"(-30, 20, 7, -30)","[175.91756596910741, 0, 1]"
"(90, -70, -3, 0)","[199.05569062979308, 0, 576]"
"(70, -70, 2, 0)","[-18.594777040448626, -345.5557199183183, 19]"
"(40, 50, -8, 0)","[132.00155994704636, 0, 33]"
"(30, 60, -6, 0)","[136.18740938462864, 0, 28]"
"(30, 70, -5, 0)","[146.9894376903258, 0, 22]"
"(20, 70, -3, 0)","[198.72021353688018, 0, 88]"
"(10, 80, -1, 0)","[114.01466902138242, 0, 21]"
"(10, 80, 0, 0)","[134.07726773808142, 0, 22]"
"(0, 70, 2, 0)","[199.29039710889344, 0, 88]"
"(-10, 70, 4, 70)","[74.6380749498977, 0, 2]"
"(-10, 60, 5, 60)","[134.61267556867955, 0, 3]"
"(-10, 50, 6, 60)","[137.74106661079196, 0, 2]"
"(-20, 50, 7, 50)","[160.72997178034575, 0, 4]"
"(-20, 40, 8, 40)","[153.41949476288016, 0, 4]"
"(-30, 30, 9, 30)","[-900.0, 193.56029483987027, 3]"
"(-30, 20, 10, 20)","[-900.0, 158.90982652573078, 4]"
"(-30, 10, 10, 10)","[198.53310981473064, 0, 3]"
"(-10, 50, 0, 80)","[198.54137275819238, 0, 150]"
"(-10, 50, 1, 80)","[198.5513185365062, 0, 466]"
"(-10, 50, 2, 80)","[199.77869909635947, 0, 1280]"
"(-20, 40, 3, 80)","[198.4254919124523, 0, 118]"
"(-20, 40, 4, 70)","[199.77067580109673, 0, 1100]"
"(-30, 30, 5, 70)","[198.34098681035215, 0, 9]"
"(-30, 30, 6, 60)","[-900.0, 198.7927770339437, 388]"
"(-30, 20, 7, 60)","[-900.0, 131.43556532768469, 12]"
"(-40, 10, 8, 50)","[176.4046982211409, 0, 1]"
"(110, -100, -8, 0)","[198.833158406853, 0, 204]"
"(80, -70, -1, 0)","[-25.972280386793766, 199.4663194430766, 335]"
"(60, -80, 4, 0)","[-303.07142370475464, -887.307175492146, 9]"
"(50, -100, 7, 0)","[-526.6033363711757, -650.1088810952438, 3]"
"(50, -10, -9, 0)","[199.82226419823502, -815.6636747413859, 17717]"
"(-10, 50, 1, 40)","[199.70447363925757, 0, 614]"
"(-10, 40, 2, 40)","[199.75324444917183, 0, 44]"
"(-10, 40, 3, 30)","[199.7587365258385, 0, 2543]"
"(-20, 40, 4, 30)","[199.70193864913583, 0, 1346]"
"(-20, 30, 5, 20)","[-893.1728817160102, 199.90039823931704, 1562]"
"(-30, 30, 6, 20)","[-900.0, 199.65225384997382, 521]"
"(-30, 20, 7, 10)","[-900.0, 63.45806280557671, 3]"
"(-30, 10, 8, 0)","[176.448762786561, 0, 1]"
"(50, 50, -9, 0)","[147.56938507517836, -938.0686532746544, 21]"
"(40, 60, -7, 0)","[150.64996483340943, -1190.4488242668224, 21]"
"(30, 70, -6, 0)","[126.68256476718005, -1568.4180291303571, 13]"
"(30, 80, -4, 0)","[123.40057021272615, -1496.0018291837325, 16]"
"(20, 80, -3, 0)","[118.33130760103869, 0, 22]"
"(20, 80, -2, 0)","[139.8898091924162, 0, 19]"
"(0, 80, 2, 0)","[114.92092222826253, 0, 22]"
"(0, 80, 3, 0)","[75.17139367143355, 0, 17]"
"(-10, 70, 4, 60)","[141.7520145316314, 0, 4]"
"(-10, 70, 5, 50)","[28.899462374999995, 0, 1]"
"(-10, 60, 6, 50)","[77.83706424213354, 0, 2]"
"(-20, 50, 7, 40)","[161.93202455227095, 0, 4]"
"(-20, 50, 8, 30)","[191.84305789118903, 0, 3]"
"(-30, 40, 9, 20)","[-900.0, 0, 1]"
"(-30, 30, 10, 10)","[-900.0, 105.84154634921208, 3]"
"(-30, 20, 10, 0)","[177.21578334026114, 0, 1]"
"(-10, 40, 0, 100)","[33.709040330624994, 0, 1]"
"(-10, 40, 1, 100)","[192.84104445512457, 0, 3]"
"(-10, 40, 2, 100)","[197.7499864771277, 0, 28]"
"(-20, 40, 3, 100)","[199.15508253348804, 0, 94]"
"(-20, 30, 4, 90)","[199.3085378724316, 0, 7]"
"(-30, 30, 5, 90)","[-900.0, 199.51796535504886, 6]"
"(-30, 20, 6, 80)","[-900.0, 0, 1]"
"(-30, 20, 7, 70)","[-729.7554056481761, 191.38238725985084, 6]"
"(-10, 50, -9, -20)","[198.55366477097576, -893.0895969513138, 76]"
"(-10, 50, -8, -20)","[199.88917957461, -434.179573586866, 1188]"
"(-10, 60, -7, -10)","[199.8359834082291, 0, 965]"
"(-20, 70, -6, 0)","[199.21302043472994, 0, 250]"
"(-20, 70, -5, 0)","[199.80502806565832, -892.3050000000001, 1391]"
"(-30, 80, -4, 10)","[199.45250110870177, -900.0, 66]"
"(-30, 80, -3, 10)","[199.889068767724, 0, 585]"
"(-30, 80, -2, 10)","[199.77886903901708, 0, 964]"
"(-40, 80, -1, 10)","[199.7439463766886, 0, 988]"
"(-40, 80, 0, 10)","[199.71139149324287, 0, 1389]"
"(-41, 80, 1, 10)","[199.36465389566027, 0, 27]"
"(-45, 80, 2, 10)","[199.32659992587196, 0, 25]"
"(-49, 80, 3, 10)","[186.40642648380987, 0, 13]"
"(90, 0, 4, 0)","[199.60188320316655, 0, 873]"
"(80, 0, 5, 0)","[199.914600283735, 0, 1627]"
"(80, -10, 6, 0)","[199.90920460900085, 0, 1750]"
"(70, -20, 7, 0)","[199.9119047778024, 0, 1200]"
"(70, -20, 8, 0)","[-124.98457988264104, 199.91691760711274, 1369]"
"(70, -30, 9, 0)","[-755.5079440217069, -848.5361358751048, 13]"
"(60, -50, 10, 0)","[-880.3557741379209, -1206.4473724684435, 15]"
"(50, -80, 10, 0)","[-1454.2810075812408, -1614.8443387499997, 12]"
"(40, -100, 10, 0)","[-1642.2775903707034, -2146.0917914917727, 12]"
"(0, 50, -9, 0)","[-1042.637593168879, -1138.4352510504732, 13797]"
"(-10, 60, -8, 80)","[198.2855118383072, -655.3574491637494, 363]"
"(-10, 60, -7, 80)","[199.83406461363376, -727.1497884633192, 2169]"
"(-10, 70, -6, 90)","[196.6112007458672, 0, 647]"
"(-20, 70, -5, 90)","[199.82239382147722, 0, 3240]"
"(-20, 80, -4, 100)","[198.11953445663684, 0, 860]"
"(-30, 80, -2, 100)","[199.82566112006575, 0, 2167]"
"(-30, 80, -1, 100)","[199.84708580071148, 0, 2564]"
"(-40, 80, 0, 100)","[199.83299420677423, 0, 3240]"
"(-40, 80, 1, 100)","[199.86243081145346, 0, 3219]"
"(-41, 80, 2, 100)","[198.41334771756112, 0, 30]"
"(-45, 80, 3, 100)","[197.5251924149134, 0, 20]"
"(-49, 70, 4, 90)","[199.81524424226197, -83.11119161471167, 38]"
"(90, 90, 5, 0)","[199.45269974284366, -270.7437897219024, 2715]"
"(80, 80, 6, 0)","[199.7847485352748, -401.1413214708902, 4320]"
"(80, 80, 7, 0)","[199.7647486532155, -884.1587084173757, 5554]"
"(70, 70, 8, 0)","[199.76589773136118, -466.77301509055593, 2677]"
"(70, 60, 9, 0)","[199.75549767811992, -244.38711625432134, 3517]"
"(70, 50, 10, 0)","[199.89612714045592, -795.0300750030342, 14671]"
"(60, 40, 10, 0)","[199.87353065686312, -806.6688645232977, 29036]"
"(60, 30, 10, 0)","[199.8733605336986, -799.9119635804219, 32353]"
"(50, 10, 10, 0)","[199.85414139168512, -816.1662315077513, 25492]"
"(50, 0, 10, 0)","[199.90256656461128, -879.2862322526802, 25033]"
"(20, 20, -5, 0)","[199.79581521388582, 0, 2837]"
"(20, 30, -4, 0)","[199.89475349520316, 0, 29651]"
"(10, 30, -3, 0)","[69.2799416694765, 0, 14]"
"(0, 30, 0, 0)","[199.83239393576372, 0, 2837]"
"(-10, 30, 2, -50)","[22.91637181996419, 0, 3]"
"(-10, 30, 3, -60)","[-888.9057911274765, 199.87112208333616, 386]"
"(-10, 20, 4, -60)","[-900.0, 199.82590960370575, 33]"
"(-20, 20, 5, -70)","[-900.0, 185.33983925475266, 3]"
"(-20, 10, 6, -70)","[178.07407776274604, 0, 1]"
"(40, 10, -9, 0)","[199.8207056628613, -782.3090473723885, 39628]"
"(30, 30, -6, 0)","[199.78127999428924, 0, 34411]"
"(20, 40, -4, 0)","[199.7585183614889, 0, 39481]"
"(10, 50, -1, 0)","[199.8746925489256, -588.6946044010333, 24849]"
"(0, 50, 1, 0)","[199.88626500601688, -143.9343969445703, 37480]"
"(-10, 40, 3, 20)","[199.85237927589978, 0, 2298]"
"(-10, 40, 4, 20)","[199.90196104852987, 0, 1553]"
"(-20, 30, 5, 10)","[-899.1, 199.82541912490535, 1380]"
"(-20, 30, 6, 10)","[-900.0, 199.85999154313134, 1197]"
"(-30, 20, 7, 0)","[-900.0, 101.68257955206667, 5]"
"(-30, 10, 8, -10)","[178.1543457376738, 0, 1]"
"(140, -10, -4, 0)","[199.70808861444476, 0, 80]"
"(130, -40, 8, 0)","[199.51657153024337, 0, 80]"
"(110, -60, -9, 0)","[199.90049527863243, 0, 206]"
"(90, -30, -4, 0)","[199.92542134534517, 0, 594]"
"(60, -30, 3, 0)","[-474.8309987370174, -251.7535453389555, 29]"
"(40, -90, -9, 0)","[-2881.88724783122, -2705.565305963045, 14]"
"(40, 20, -8, 0)","[199.81001730338315, 0, 28306]"
"(30, 20, -7, 0)","[199.79291441480282, 0, 31508]"
"(20, 40, -3, 0)","[199.7481002880018, 0, 40817]"
"(10, 40, -2, 0)","[199.73931093256385, 0, 31508]"
"(0, 40, 1, 0)","[199.73271790277272, -864.4463133088392, 37303]"
"(0, 40, 2, 0)","[199.74109291937907, -102.7816500789001, 40559]"
"(-10, 40, 3, 100)","[199.7034721231794, 0, 1764]"
"(-10, 40, 4, 100)","[199.6643159580837, 0, 948]"
"(-10, 30, 5, 90)","[-900.0, 199.2963697596055, 13]"
"(-20, 20, 6, 90)","[-900.0, 159.35052352889647, 4]"
"(-20, 20, 7, 80)","[-882.3474942891194, 186.40006312466903, 5]"
"(-10, 40, 0, 90)","[37.89737492245593, 0, 2]"
"(-10, 40, 1, 90)","[149.63043468928197, 0, 4]"
"(-10, 40, 2, 90)","[199.3936256443889, 0, 29]"
"(-20, 40, 3, 90)","[198.98212114996974, 0, 105]"
"(-20, 30, 4, 80)","[-715.6716781586271, 199.49728141455887, 9]"
"(-30, 30, 5, 80)","[-900.0, 197.6102944154252, 7]"
"(-30, 20, 6, 70)","[-900.0, 0, 1]"
"(-10, 40, 0, 10)","[118.45758465435873, 0, 3]"
"(-10, 40, 1, 10)","[178.63660843208766, 0, 5]"
"(-10, 40, 2, 0)","[199.95503159844588, 0, 23]"
"(-20, 40, 3, 0)","[199.72387271690314, 0, 156]"
"(-20, 30, 4, 0)","[199.78044898432123, 0, 7]"
"(-30, 30, 5, -10)","[-900.0, 191.1323869108133, 3]"
"(-30, 20, 6, -10)","[-900.0, 112.30230734235391, 3]"
"(50, -70, 4, 0)","[-764.956743242625, -1132.223837559911, 3]"
"(40, -80, 6, 0)","[-1418.4225, -3015.069462265946, 2]"
"(-10, 50, 1, -20)","[199.60850651490912, 0, 449]"
"(-10, 50, 2, -20)","[199.9308753780039, 0, 1221]"
"(-20, 40, 4, -30)","[199.94160808191998, 0, 945]"
"(-30, 30, 6, -40)","[-900.0, 199.53840079731924, 284]"
"(-30, 20, 7, -50)","[-900.0, 186.19615267933548, 3]"
"(50, -20, -7, 0)","[70.08101483715944, -814.5065915627313, 29]"
"(40, -10, -5, 0)","[-1438.9482798366666, 57.5602808488904, 16]"
"(50, -70, -8, 0)","[-2411.228481803603, -2368.353562407581, 21]"
"(-30, 40, -9, -10)","[199.94519205885462, 0, 1556]"
"(-30, 50, -8, 0)","[199.95390450049516, 0, 1684]"
"(-40, 60, -7, 10)","[199.9366678123091, 0, 979]"
"(-40, 60, -6, 10)","[199.94864068842895, 0, 2174]"
"(-41, 70, -5, 20)","[198.31268373649303, 0, 10]"
"(-45, 70, -4, 20)","[199.7883359633846, 0, 10]"
"(-49, 80, -3, 20)","[197.7573244974486, 0, 4]"
"(-10, 30, 7, 130)","[-900.0, 178.16812255494847, 2]"
"(-10, 30, 8, 120)","[-900.0, 193.22403525579716, 3]"
"(-10, 20, 9, 110)","[177.8731595677358, 0, 1]"
"(60, 30, -8, 0)","[199.94214473615406, 0, 11191]"
"(50, 50, -5, 0)","[199.93177836801829, -935.6890333059572, 12378]"
"(40, 60, -3, 0)","[199.90099253210664, 0, 14615]"
"(30, 60, 0, 0)","[199.91285142294984, 0, 12376]"
"(20, 60, 2, 0)","[199.86443995806167, -1202.9817374999998, 14611]"
"(10, 50, 5, 0)","[199.83994161248418, -821.2025350972259, 14257]"
"(0, 30, 7, 0)","[-900.0, 199.81626849919456, 9477]"
"(-10, 20, 8, -40)","[-900.0, 59.1353008124114, 2]"
"(-10, 20, 9, -50)","[178.03013516085232, 0, 1]"
"(-10, 70, -7, 10)","[199.51449519319237, -1337.8113393047477, 164]"
"(-10, 70, -6, 10)","[199.48029243088448, -1481.1966167936594, 383]"
"(-20, 80, -5, 20)","[199.45179705613816, -1490.6608977382782, 230]"
"(-20, 80, -4, 20)","[199.41180155721798, 0, 467]"
"(-30, 80, -3, 30)","[199.9379090293528, 0, 760]"
"(-30, 90, -2, 30)","[199.38415459590254, 0, 158]"
"(-30, 90, -1, 30)","[196.83954851161107, 0, 168]"
"(-40, 90, 0, 30)","[199.29712208276484, 0, 228]"
"(-40, 90, 1, 30)","[199.24863714917757, 0, 186]"
"(-41, 80, 2, 30)","[199.48863542880173, 0, 26]"
"(-45, 80, 3, 20)","[191.43995118992441, 0, 17]"
"(-49, 80, 4, 20)","[199.25418706625106, 0, 12]"
