A,B 
"(-30, 50, 7, 90)","[199.8588703144684, 0, 412]"
"(-30, 40, 8, 80)","[199.73439890743762, 0, 799]"
"(-40, 30, 9, 80)","[-900.0, 199.7359815682724, 198]"
"(-40, 20, 10, 70)","[-746.7815412944506, 199.8371832861052, 11]"
"(-41, 60, 4, -50)","[116.0358150900417, 0, 1]"
"(-45, 60, 5, -50)","[135.37987543194214, 0, 2]"
"(-49, 50, 6, -60)","[135.89250037966102, 0, 1]"
"(-43, 60, -5, 10)","[199.9901977491927, 0, 141]"
"(-40, 40, -8, 80)","[199.60539023715722, 0, 316]"
"(-43, 60, -5, 100)","[199.87031933326512, 0, 180]"
"(-47, 60, -4, 100)","[71.08373183535805, 0, 1]"
"(100, 100, -3, 0)","[199.18218761869156, 0, 777]"
"(80, 100, 1, 0)","[199.70133350999433, -1627.9185587251106, 3071]"
"(80, 100, 2, 0)","[199.69010261837388, -1686.01101930892, 2228]"
"(60, 80, 6, 0)","[199.66334042633792, -2244.7433807212287, 3063]"
"(-10, 40, 4, -30)","[199.9186438859975, 0, 1035]"
"(-20, 40, -9, -30)","[199.98535447245885, 0, 404]"
"(-30, 60, -6, -10)","[198.795993870347, 0, 8]"
"(-40, 70, -4, 0)","[199.9870909071355, 0, 404]"
"(-45, 70, -2, 10)","[199.90703244675427, 0, 8]"
"(-49, 70, -1, 10)","[199.94002629988614, 0, 8]"
"(70, -10, 5, 0)","[199.94755084060003, 0, 398]"
"(50, -40, 9, 0)","[-98.39565224999997, 0, 1]"
"(40, -70, 10, 0)","[-123.28568986437486, -1339.4506254040812, 3]"
"(-41, 80, 4, 90)","[199.9896549347645, 0, 18]"
"(-45, 70, 5, 90)","[199.97177889645042, 0, 20]"
"(-49, 70, 6, 80)","[199.99321499454587, 0, 13]"
"(90, 80, -9, 0)","[199.9845918976821, -906.8300030808791, 1021]"
"(30, -120, -7, 0)","[-882.0756038594959, -730.8081150667286, 3]"
"(-30, 90, 1, 150)","[199.71488530351365, 0, 567]"
"(-45, 70, 6, 130)","[162.01473292718083, 0, 2]"
"(-49, 60, 7, 120)","[196.48479502761205, 0, 4]"
"(30, 170, -2, 0)","[-1830.1425418706333, -1768.950212919316, 10]"
"(-10, 50, -1, 140)","[154.78482253352882, 0, 2]"
"(-30, 40, 4, 130)","[165.8014658465145, 0, 2]"
"(-45, 60, -6, 150)","[129.6864507365546, 0, 7]"
"(-49, 70, -5, 150)","[147.47655967750356, 0, 5]"
"(-10, 40, -9, -20)","[199.9762170332376, 0, 271]"
"(-30, 70, -4, 10)","[199.97476597551267, 0, 271]"
"(-47, 70, 2, 10)","[199.77566196034817, 0, 4]"
"(90, 10, 3, 0)","[199.96260488110445, 0, 666]"
"(80, 0, 4, 0)","[199.94831238867545, 0, 1321]"
"(80, 0, 5, 0)","[199.96148207175577, 0, 2499]"
"(70, -20, 7, 0)","[199.9484112173158, 0, 807]"
"(60, -30, 9, 0)","[-149.59394669973713, 199.94777417121236, 683]"
"(100, 60, -5, 0)","[195.9936277348988, 0, 193]"
"(70, -130, -9, 0)","[-685.5645397213023, -605.5292214017329, 8]"
"(60, -110, -6, 0)","[-5.192896019391985, 0, 1]"
"(50, -100, -4, 0)","[-55.310910617065105, 0, 1]"
"(40, -100, -1, 0)","[-37.972934774999985, 0, 1]"
"(30, -100, 1, 0)","[-1819.9372500000002, 0, 1]"
"(-49, 70, 4, 140)","[199.8707175689666, 0, 17]"
"(50, 170, -9, 0)","[-1336.1287241290509, -2134.002615037562, 24]"
"(-10, 60, -4, 140)","[193.26164476336209, 0, 23]"
"(-49, 30, 8, 110)","[54.05925896847123, 0, 1]"
"(-41, 60, 4, 130)","[183.22886895773547, 0, 13]"
"(-45, 60, 5, 130)","[182.96769333268114, 0, 14]"
"(-49, 50, 6, 120)","[186.45281498755477, 0, 12]"
"(50, 140, -3, 0)","[-1346.7106408345312, -2123.4853067819654, 12]"
"(-41, 80, 3, 180)","[157.98382756106733, 0, 8]"
"(-49, 70, 5, 180)","[149.3554766641618, 0, 7]"
"(-10, 70, -1, 0)","[199.8906165780603, 0, 20]"
"(-10, 70, 0, 0)","[199.6201439443951, 0, 506]"
"(-20, 70, 1, 0)","[199.87713809592847, 0, 18]"
"(-20, 60, 3, -10)","[199.9492299806618, 0, 320]"
"(-30, 60, 4, -10)","[199.83997398723653, 0, 20]"
"(-40, 50, 6, -20)","[199.792697369334, 0, 18]"
"(-40, 30, 8, -40)","[-746.5121274192941, 199.75147295856289, 178]"
"(-43, 30, 9, -50)","[-900.0, 0, 1]"
"(-47, 20, 10, -60)","[-1416.637240545307, 199.67649263008656, 33]"
"(-45, 70, -4, 60)","[199.61998794584105, 0, 8]"
"(-41, 80, 3, 150)","[198.49554240326347, 0, 13]"
"(-49, 70, 5, 140)","[198.01905492312542, -249.03070509611211, 16]"
"(20, 100, -3, 0)","[-746.8642334647127, 0, 1]"
"(80, 120, -7, 0)","[-663.496668545728, -1766.4171983446784, 35]"
"(60, 140, -2, 0)","[-1284.8402239778713, -1908.8741880979035, 26]"
"(50, 140, 0, 0)","[-1411.2524410137485, -2180.1478749504026, 13]"
"(50, 140, 1, 0)","[-1942.267090848134, -2074.971899989742, 19]"
"(40, 140, 2, 0)","[-2110.8303180341277, -2618.8503612221393, 17]"
"(30, 130, 4, 0)","[-1645.2292508649928, -1753.4492159786107, 5]"
"(30, 130, 5, 0)","[96.11117154998438, -3047.4473918466065, 8]"
"(30, 120, 6, 0)","[-865.4428316808442, -3057.814175614612, 11]"
"(-10, 70, -4, -70)","[129.41048862462534, 0, 2]"
"(-10, 70, -3, -60)","[134.08583057769053, 0, 10]"
"(-20, 80, -2, -60)","[140.5537507130955, 0, 20]"
"(-20, 80, -1, -60)","[197.2598851531187, 0, 12]"
"(-30, 80, 1, -60)","[199.08170991529573, 0, 13]"
"(-30, 70, 2, -60)","[150.71884485415768, 0, 10]"
"(-40, 70, 3, -70)","[92.71927551388433, 0, 4]"
"(-40, 70, 4, -70)","[195.02365134726756, 0, 12]"
"(-41, 60, 5, -70)","[139.58285178705185, 0, 6]"
"(-45, 60, 6, -80)","[112.58760365774258, 0, 1]"
"(-49, 50, 7, -90)","[152.10713898443868, 0, 2]"
"(-41, 60, -7, 10)","[198.32515180084135, 0, 8]"
"(-45, 60, -6, 20)","[196.27957219800317, 0, 7]"
"(-49, 70, -5, 20)","[199.93529938710643, 0, 6]"
"(-10, 50, 4, 150)","[12.6719978228632, -990.0503684271546, 13]"
"(-10, 40, 5, 150)","[82.11627600161988, 0, 1]"
"(-20, 40, 6, 140)","[-2.9604231364054288, -157.01824231475806, 16]"
"(-20, 30, 7, 130)","[-891.0507471014507, 8.160365439722483, 5]"
"(-30, 30, -9, 130)","[113.40271267352108, 0, 2]"
"(-40, 40, -7, 150)","[77.06471331354926, 0, 1]"
"(-40, 50, -6, 160)","[79.60785182871258, 0, 1]"
"(-41, 60, -5, 160)","[127.63615231538611, 0, 2]"
"(-45, 60, -4, 160)","[86.06114952116901, 0, 1]"
"(-49, 60, -3, 170)","[90.12999943996377, 0, 1]"
"(90, 170, -2, 0)","[169.12654831976917, -990.322341055854, 55]"
"(90, 170, -1, 0)","[199.2290747140779, 0, 28]"
"(80, 170, 1, 0)","[151.3814251725121, -1726.9075005983095, 73]"
"(70, 160, 3, 0)","[198.66525016414715, 0, 45]"
"(70, 160, 4, 0)","[199.8836061392253, 0, 39]"
"(60, 160, 5, 0)","[109.84263004505894, -1967.491344353602, 90]"
"(60, 150, 6, 0)","[94.56505601894186, -2078.7787097587343, 70]"
"(50, 130, 8, 0)","[199.9607203864353, 0, 44]"
"(50, 130, 9, 0)","[199.89927678504512, 0, 49]"
"(-20, 80, -4, -20)","[199.95859815178375, 0, 997]"
"(-43, 80, 3, -20)","[199.96925102601173, 0, 452]"
"(-40, 50, -8, -10)","[199.90416997914556, 0, 1655]"
"(-43, 50, -7, -10)","[199.94261208845364, 0, 32]"
"(-47, 60, -6, 0)","[199.87240354364963, 0, 167]"
"(100, 0, -5, 0)","[199.97545804705152, 0, 546]"
"(-41, 80, 4, 70)","[199.9633677210565, 0, 10]"
"(-43, 70, 4, 50)","[199.96949010091808, 0, 2134]"
"(100, 40, 6, 0)","[199.98979775753776, 0, 1238]"
"(-43, 80, 3, 180)","[199.81322171145482, 0, 3443]"
"(-47, 70, 4, 180)","[199.80756193930762, 0, 4294]"
"(90, 180, 5, 0)","[199.8158080277053, 0, 3389]"
"(80, 170, 7, 0)","[199.68687794034113, -1561.0941285743597, 2520]"
"(-41, 70, -4, 60)","[165.26555793337388, 0, 3]"
"(-45, 80, -3, 60)","[125.86761790159352, 0, 1]"
"(-49, 80, -2, 60)","[136.6872723995246, 0, 1]"
"(-20, 50, -8, 30)","[199.9872320738491, 0, 192]"
"(-30, 50, -7, 40)","[199.97280561624748, 0, 265]"
"(-30, 60, -6, 50)","[199.98493295503891, 0, 627]"
"(-40, 60, -5, 50)","[199.1020523245858, 0, 551]"
"(-40, 70, -3, 60)","[199.9921603206617, 0, 235]"
"(-43, 70, -2, 60)","[195.96657856880637, 0, 8]"
"(-47, 70, -1, 60)","[197.3024898822694, 0, 6]"
"(-43, 80, -1, 30)","[185.92656222211298, 0, 8]"
"(-47, 80, 0, 30)","[189.3776521208968, 0, 8]"
"(100, 30, 1, 0)","[192.37939908568828, 0, 5]"
"(-45, 60, 3, 70)","[199.6175316439418, 0, 17]"
"(-30, 90, -1, 160)","[199.53502933286705, 0, 1225]"
"(-40, 90, 1, 160)","[199.63842807721545, 0, 1286]"
"(-45, 80, 4, 150)","[173.8746257712484, 0, 3]"
"(-45, 40, -7, 90)","[190.0827687271325, 0, 4]"
"(-20, 90, 0, 110)","[199.94967356372055, 0, 372]"
"(-45, 60, 7, 90)","[171.9189980119697, 0, 2]"
"(-49, 50, 8, 80)","[174.44551696441613, 0, 2]"
"(-43, 80, 3, 10)","[199.9166606899104, 0, 1161]"
"(100, 80, 6, 0)","[199.9698662427912, 0, 1665]"
"(-45, 60, 3, 40)","[199.9790833477922, 0, 12]"
"(-45, 50, 7, 40)","[198.90513188233842, 0, 9]"
"(-20, 70, 0, -10)","[176.42686761575388, 0, 11]"
"(-43, 50, 6, -30)","[185.11227768559658, 0, 4]"
"(-43, 60, 4, 60)","[199.95070386952213, 0, 669]"
"(-47, 50, 5, 50)","[199.97114976854502, 0, 574]"
"(-40, 60, 3, 140)","[199.9645598961306, 0, 542]"
"(-47, 40, 7, 110)","[167.98066239563573, 0, 3]"
"(40, 130, -7, 0)","[-1559.5271101102464, -2305.841826727793, 14]"
"(70, 160, -9, 0)","[-1038.888836853714, -2124.207403091977, 33]"
"(60, 180, -6, 0)","[-1174.5900826845461, -2410.960043641474, 106]"
"(-43, 50, 5, 10)","[163.40419238969747, 0, 1]"
"(-40, 70, -1, 20)","[199.95438899789372, 0, 9]"
"(-10, 50, 1, -20)","[199.6942311741368, 0, 74]"
"(-20, 40, 4, -30)","[199.96960939401583, 0, 647]"
"(-30, 50, -9, -20)","[199.9741563884964, 0, 1418]"
"(-30, 60, -7, -10)","[199.97519704766512, 0, 1307]"
"(-40, 70, -6, 0)","[199.9739529095157, 0, 2845]"
"(-41, 80, -4, 10)","[193.1037914607, 0, 5]"
"(-45, 80, -3, 10)","[186.808815556735, 0, 3]"
"(-49, 80, -2, 10)","[188.06096177673038, 0, 3]"
"(-10, 50, 0, 180)","[-3.149820870137707, 0, 5]"
"(-10, 50, 1, 180)","[-19.126895434674253, -1650.95585033447, 15]"
"(-20, 50, 2, 180)","[-364.5762823841197, -1152.7591382316368, 23]"
"(-20, 40, 4, 180)","[-231.76158132128248, 0, 3]"
"(-30, 30, 6, 170)","[-900.0, 20.931730499958846, 3]"
"(-40, 20, 7, 160)","[-1695.6504821951162, 0, 1]"
"(-49, 70, -9, 110)","[-228.28866845580262, -522.201229213674, 4]"
"(90, 120, -8, 0)","[-568.2201529566711, -1787.9433219017608, 18]"
"(80, 130, -6, 0)","[-708.9872231936297, -1644.9755430749383, 33]"
"(70, 140, -3, 0)","[-1070.2432264551883, -1965.883403594796, 27]"
"(60, 140, -1, 0)","[-113.34179242609852, -2243.692077544743, 33]"
"(50, 140, 2, 0)","[-2061.2130498763067, -2102.522816935747, 20]"
"(40, 130, 4, 0)","[199.96103865566698, -2652.3637326608987, 25]"
"(-10, 80, -2, -20)","[199.95261359827427, 0, 290]"
"(-41, 60, 6, -40)","[182.447789801042, 0, 9]"
"(-10, 60, -1, 100)","[198.55234061924085, 0, 17]"
"(-20, 50, 2, 100)","[199.87429942334285, 0, 68]"
"(-30, 50, 4, 90)","[197.48890831650039, 0, 17]"
"(40, 80, 9, 0)","[199.75283952074827, -2229.4416162687694, 687]"
"(-20, 80, 1, 60)","[199.91889941775366, 0, 570]"
"(-40, 70, 5, 50)","[199.79158921005305, 0, 1176]"
"(-40, 60, 6, 40)","[199.94408318116987, 0, 570]"
"(-43, 50, 7, 30)","[199.98873602274264, 0, 61]"
"(-47, 40, 8, 30)","[190.29071492862963, 0, 3]"
"(30, 140, 1, 0)","[-893.3614169442556, -1746.2910711533793, 6]"
"(20, 140, 2, 0)","[199.3862925936224, 0, 3]"
"(-41, 60, 3, 20)","[199.9275645155572, 0, 7]"
"(-49, 50, 5, 10)","[199.96410160828842, 0, 7]"
"(-20, 80, -4, 160)","[199.64916156212433, 0, 3563]"
"(-20, 80, -3, 170)","[198.62554871204753, 0, 3949]"
"(-40, 80, 2, 170)","[197.13939653288972, 0, 3949]"
"(-41, 80, 3, 160)","[198.9890782201915, 0, 8]"
"(-45, 70, 4, 160)","[199.85004346747894, 0, 27]"
"(-49, 70, 5, 150)","[199.85861072518196, 0, 8]"
"(90, 140, 7, 0)","[199.81095507898434, -74.38842434603349, 4241]"
"(70, 160, -6, 0)","[-1036.9873517644585, -1874.7101429060203, 26]"
"(-40, 30, 7, 10)","[-713.1555435091758, 199.23179693739527, 51]"
"(-41, 30, -9, 20)","[64.76448341824724, 0, 1]"
"(-45, 40, -8, 20)","[173.3702151111702, 0, 2]"
"(-49, 40, -7, 30)","[65.75627840121368, 0, 1]"
"(90, 40, -6, 0)","[199.1786580450745, 0, 1789]"
"(80, 40, -5, 0)","[191.48456326761763, 0, 1621]"
"(70, 50, -3, 0)","[198.19126426146588, 0, 666]"
"(70, 50, -2, 0)","[191.38531181756994, 0, 1187]"
"(60, 50, 0, 0)","[188.63745973437568, 0, 1405]"
"(60, 50, 1, 0)","[193.46371067697802, -935.6683693723434, 1303]"
"(50, 50, 2, 0)","[198.69447016223847, -1021.7075968437014, 665]"
"(50, 50, 3, 0)","[191.2707302482603, -732.5920722959258, 622]"
"(40, 40, 5, 0)","[188.27675750191602, -826.9399286589345, 940]"
"(40, 30, 6, 0)","[186.32160181391734, -750.7956548080899, 1151]"
"(30, 20, 7, 0)","[-900.0, 67.97786871791024, 235]"
"(30, 20, 8, 0)","[-900.0, 199.28208275168652, 116]"
"(30, 10, 9, 0)","[-1637.734231873631, 0, 2]"
"(-10, 60, -5, 160)","[199.69181337299406, 0, 529]"
"(-30, 70, 0, 170)","[199.61983622837838, 0, 529]"
"(-45, 60, 4, 160)","[199.51027173829095, 0, 23]"
"(-10, 80, 1, 50)","[199.75191315795178, 0, 1247]"
"(-10, 70, 3, 40)","[199.70393144537854, 0, 2514]"
"(-20, 70, 4, 40)","[199.72048491063492, 0, 2074]"
"(-30, 60, 6, 30)","[199.69405789027218, 0, 1247]"
"(-30, 40, 8, 10)","[199.9681049313186, 0, 2514]"
"(-41, 50, -8, 20)","[191.62217231159053, 0, 7]"
"(-45, 60, -7, 30)","[190.21813468733262, 0, 2]"
"(40, 10, 9, 0)","[-1655.6465746655667, 198.66240155699182, 425]"
"(70, 180, -7, 0)","[-1299.7473885396357, -1830.6329250556585, 42]"
"(70, 180, -5, 0)","[-1197.5294473824763, -2001.4848191138512, 138]"
"(60, 180, -9, 0)","[-1181.3225236387811, -2112.0447546034984, 77]"
"(50, 180, -7, 0)","[-1335.1911800437897, -2448.9891844254616, 64]"
"(50, 180, -6, 0)","[-1411.1454806655333, -2198.9780306650996, 67]"
"(40, 240, -9, 0)","[-1655.8293167400234, -2265.3727780150216, 25]"
"(30, 240, -8, 0)","[-2576.186999834807, -1770.3106491758056, 12]"
"(30, 240, -7, 0)","[-2006.6830297525248, -2433.628737992728, 17]"
"(30, 240, -6, 0)","[-907.5448509537696, -2312.096275903388, 23]"
"(-10, 30, 5, 20)","[187.6939363403483, 0, 4]"
"(-30, 50, -8, 30)","[199.34093530120137, 0, 2230]"
"(-41, 70, -3, 60)","[188.66095546716429, 0, 6]"
"(-45, 70, -2, 60)","[190.7259541249688, 0, 4]"
"(-49, 70, -1, 60)","[195.32929578522712, 0, 4]"
"(-10, 60, 5, 120)","[183.52953096889593, 0, 6]"
"(-10, 50, 6, 110)","[176.31186490191322, 0, 4]"
"(-10, 40, 7, 100)","[178.51864016063791, 0, 2]"
"(-20, 40, 8, 90)","[-900.0, 104.40571836331857, 2]"
"(-20, 30, 9, 90)","[-900.0, 191.78061427597953, 4]"
"(-30, 20, 10, 80)","[-882.0803119147304, 57.90542611813086, 3]"
"(100, -90, -9, 0)","[199.908985308698, 0, 265]"
"(80, -60, -4, 0)","[199.90054332207941, 0, 391]"
"(-10, 40, 2, 20)","[188.11047538629265, 0, 3]"
"(-10, 30, 3, 20)","[136.54971829158816, 0, 5]"
"(-20, 30, 5, 10)","[199.97519711665544, 0, 585]"
"(-30, 30, -9, 10)","[181.44372780969522, 0, 3]"
"(-30, 40, -8, 20)","[199.98363101227287, 0, 409]"
"(-30, 40, -7, 30)","[168.29333775666242, 0, 3]"
"(-40, 50, -6, 40)","[178.62652020261498, 0, 3]"
"(-40, 50, -5, 40)","[130.68057863420805, 0, 2]"
"(-41, 60, -4, 40)","[131.44220186211888, 0, 2]"
"(-45, 60, -3, 50)","[114.64237630344235, 0, 1]"
"(-49, 60, -2, 50)","[123.5583348578273, 0, 1]"
"(-10, 50, 0, 30)","[199.8902458046284, 0, 48]"
"(-43, 50, -7, 30)","[199.88674720678702, 0, 442]"
"(-47, 60, -6, 30)","[199.9683397162313, 0, 1464]"
"(80, 40, -4, 0)","[196.5218331535958, -92.23094994597994, 1991]"
"(-41, 50, -8, 30)","[152.1178377600476, 0, 4]"
"(-49, 60, -6, 50)","[188.75365148177454, 0, 4]"
"(70, 60, -2, 0)","[199.1750604042988, -801.9303081047111, 115]"
"(-10, 80, 2, 20)","[199.98558210540403, 0, 434]"
"(-20, 70, 4, 20)","[199.93820265760746, 0, 1996]"
"(-30, 50, 7, 0)","[199.99450291791794, 0, 1652]"
"(-40, 30, 9, -20)","[-832.0023892223768, 199.92326422459223, 1854]"
"(-41, 30, -9, -20)","[72.91519165508363, 0, 1]"
"(-45, 40, -8, -10)","[74.75461012290482, 0, 1]"
"(-49, 50, -7, 0)","[187.6807605511156, 0, 2]"
"(90, 0, -6, 0)","[199.9374618268941, 0, 1547]"
"(90, 10, -5, 0)","[199.93327344005925, 0, 2020]"
"(70, 20, -1, 0)","[199.92526539046858, 0, 1477]"
"(60, 20, 1, 0)","[199.93403559922433, -728.9361212520918, 1457]"
"(50, 10, 4, 0)","[199.9478578090691, -759.1236742789995, 1410]"
"(40, 0, 6, 0)","[-1009.534754773445, 198.67257295737664, 533]"
"(40, -10, 7, 0)","[-1429.5680938907765, -1640.913502750054, 7]"
"(-10, 60, -5, 140)","[199.96813430151622, 0, 670]"
"(-30, 70, 0, 150)","[199.96829794000197, 0, 670]"
"(-41, 60, 3, 140)","[199.5114648751255, 0, 22]"
"(-45, 60, 4, 140)","[198.79206662797554, 0, 32]"
"(-49, 50, 5, 130)","[199.88623981713553, 0, 17]"
"(-20, 80, 0, -30)","[199.93018850528068, 0, 278]"
"(-45, 50, 7, -60)","[184.9085043099513, 0, 6]"
"(-10, 60, -3, 0)","[141.26190421186004, 0, 1]"
"(-30, 60, 2, 0)","[148.81263436470638, 0, 1]"
"(-41, 50, 5, -10)","[187.65453190216496, 0, 4]"
"(-41, 80, 1, 30)","[199.40222791265126, 0, 25]"
"(-45, 80, 2, 30)","[199.81404515022322, 0, 21]"
"(-43, 60, -6, 130)","[199.77245955667917, 0, 70]"
"(-47, 70, -5, 140)","[199.4463346503729, 0, 39]"
"(-47, 70, 6, 80)","[199.93826280766623, 0, 745]"
"(30, 130, -4, 0)","[-921.933563148757, -2424.553452142535, 7]"
"(-10, 50, -6, 140)","[199.59092448469232, 0, 1098]"
"(-49, 50, 5, 140)","[195.64488524417607, 0, 7]"
"(-30, 70, -3, 0)","[199.982885877104, 0, 256]"
"(-41, 70, 2, 0)","[194.77532209850762, 0, 2]"
"(60, 180, -7, 0)","[-1118.496797802676, -1973.2671480816105, 93]"
"(20, 240, -9, 0)","[199.8967825114038, 0, 156]"
"(-20, 50, -8, 90)","[199.52998787990785, 0, 412]"
"(-30, 70, -5, 110)","[188.22235596852593, 0, 8]"
"(-40, 70, -3, 120)","[199.68323594278692, -887.0400537808574, 196]"
"(-41, 70, -2, 120)","[63.780909286534765, 0, 1]"
"(-45, 80, -1, 120)","[174.49865594777398, 0, 3]"
"(-49, 80, 0, 120)","[185.26822337670637, 0, 3]"
"(90, 120, 2, 0)","[199.6703952798203, 0, 226]"
"(20, 150, -7, 0)","[179.33875511238045, 0, 1]"
"(-41, 70, -6, 50)","[199.8125933102008, 0, 8]"
"(-49, 80, -4, 60)","[199.92594970612856, 0, 7]"
"(-41, 80, 3, 20)","[199.9564216865547, 0, 11]"
"(-49, 70, 5, 10)","[199.96734992279846, 0, 16]"
"(30, 160, -3, 0)","[-1645.1495710141503, -3178.666208023285, 10]"
"(30, 160, -2, 0)","[-2002.3902249808957, -1837.2448953798523, 7]"
"(20, 170, -1, 0)","[179.20239107421608, 0, 1]"
"(-49, 40, 7, 70)","[166.13074898256468, 0, 1]"
"(-20, 70, -2, 150)","[199.79136439965626, 0, 680]"
"(-47, 50, 6, 130)","[194.17702485424704, 0, 17]"
"(-10, 50, 3, 70)","[199.61984902415784, 0, 2092]"
"(-20, 40, 5, 60)","[199.74917076162154, 0, 2375]"
"(-43, 60, -5, 80)","[197.9747685670077, 0, 266]"
"(100, 90, -3, 0)","[198.44556355027026, 0, 945]"
"(40, 110, -5, 0)","[-2085.5561892819155, -2592.1154335763354, 11]"
"(-10, 60, 0, -20)","[199.6364431097636, 0, 49]"
"(-10, 60, 1, -20)","[199.59728610605296, 0, 64]"
"(-10, 60, 2, -20)","[199.9341690285325, 0, 279]"
"(-20, 50, 4, -30)","[199.97479490894494, 0, 644]"
"(-30, 40, 6, -40)","[199.3711098991117, 0, 57]"
"(-40, 50, -8, -30)","[196.58628666916402, 0, 2940]"
"(-41, 50, -7, -20)","[158.40377109104486, 0, 2]"
"(-45, 60, -6, -20)","[179.16632694763027, 0, 3]"
"(-49, 70, -5, -10)","[198.36979130769927, 0, 3]"
"(80, -10, -3, 0)","[195.81290800384647, 0, 2324]"
"(60, -10, 2, 0)","[198.59420210839716, 0, 2187]"
"(-30, 50, -9, 170)","[-547.9820013159258, -964.9160863392185, 26]"
"(-40, 50, -8, 180)","[-691.2023196489396, -1451.6403413353264, 17]"
"(-40, 60, -7, 180)","[-552.228122528818, -1064.2005913545704, 16]"
"(-49, 80, -4, 180)","[92.20952064896913, 0, 2]"
"(60, 180, 6, 0)","[-1827.73157176699, -2235.3115773702507, 61]"
"(50, 180, 7, 0)","[-2235.612647165322, -2367.512174363591, 27]"
"(50, 170, 8, 0)","[-2238.900160944122, -2300.775692595666, 20]"
"(40, 160, 9, 0)","[-2528.2011752344474, -2652.3966606577314, 29]"
"(40, 150, 10, 0)","[-2996.922843885753, -2672.1181940961355, 39]"
"(40, 140, 10, 0)","[199.9551901728166, -2299.6289177902986, 29]"
"(30, 120, 10, 0)","[-709.142736390904, -803.281851161393, 53]"
"(-41, 50, 5, 40)","[184.48966178500174, 0, 2]"
"(-43, 60, -6, 80)","[199.59493996109703, 0, 164]"
"(-47, 70, -5, 90)","[199.6167261862343, 0, 799]"
"(-10, 80, -1, 90)","[199.97382062474952, 0, 271]"
"(-30, 70, 4, 80)","[199.98272012167084, 0, 271]"
"(-43, 30, 9, 40)","[137.46017814702543, 0, 1]"
"(-47, 20, 10, 30)","[-725.1733561138938, 0, 2]"
"(100, 20, 10, 0)","[199.9391145210961, 0, 487]"
"(-43, 60, 5, 150)","[185.55407526740746, 0, 11]"
"(80, 160, -8, 0)","[-814.7756613337913, -1751.023365620672, 42]"
"(-41, 70, 4, 60)","[199.96973532869404, 0, 20]"
"(-49, 60, 6, 50)","[199.97206477397276, 0, 26]"
"(90, 10, 4, 0)","[199.9419712564988, 0, 1789]"
"(-43, 80, 3, 40)","[199.972394133859, 0, 2095]"
"(100, 30, 5, 0)","[199.9679465150924, 0, 2069]"
"(-43, 80, 3, 70)","[199.9469573865376, 0, 3066]"
"(-47, 70, 5, 160)","[199.82564051823752, 0, 773]"
"(100, 150, 6, 0)","[199.95358451771784, 0, 1097]"
"(90, 150, -9, 0)","[-801.5110604665344, -1548.2685353414033, 30]"
"(80, 170, -7, 0)","[-788.3854840179748, -1684.6683738738805, 44]"
"(80, 170, -6, 0)","[-822.9776124654036, -1769.6700439194474, 42]"
"(70, 180, -4, 0)","[-1299.7486028421636, -2105.9822683408265, 172]"
"(-45, 60, 5, 110)","[159.9298519319576, 0, 9]"
"(-10, 40, -9, 20)","[199.98913556706054, 0, 448]"
"(-20, 60, -6, 40)","[199.9731205122631, 0, 2113]"
"(-30, 70, -4, 50)","[199.98610972712936, 0, 448]"
"(90, 50, 3, 0)","[199.96345909643293, 0, 1035]"
"(80, 40, 5, 0)","[199.96667115529905, 0, 3138]"
"(-43, 80, 2, 20)","[199.94043395343127, 0, 1601]"
"(-43, 70, 5, 130)","[199.62297221970613, 0, 672]"
"(50, 170, -8, 0)","[-1458.8978506386893, -2243.8876117933705, 17]"
"(-41, 70, 3, 30)","[199.9622565589434, 0, 27]"
"(-49, 60, 5, 20)","[199.96751452808863, 0, 27]"
"(-20, 60, -6, 150)","[199.79356889388706, 0, 1549]"
"(-40, 80, -1, 160)","[199.40385428113467, 0, 2628]"
