A,B
"(140, -20, 4, 0)","[199.85946948761762, 0, 1565]"
"(140, -30, 5, 0)","[37.82122948268437, 0, 1]"
"(140, -30, 6, 0)","[199.89190573455423, 0, 1801]"
"(140, -40, 7, 0)","[199.89744680709222, 0, 1331]"
"(140, -50, 8, 0)","[-108.88113118119098, 199.86195620491762, 921]"
"(140, -60, 9, 0)","[199.4449679210278, 0, 36]"
"(140, -70, 10, 0)","[199.40616867436216, -848.34314064063, 39]"
"(140, -80, 10, 0)","[-900.0, 199.36454080148474, 38]"
"(140, -90, 10, 0)","[-19.36258791274581, 0, 2]"
"(420, 20, -9, 0)","[199.9906789739078, 0, 317]"
"(420, 30, -8, 0)","[199.9904607027446, 0, 316]"
"(350, 40, -6, 0)","[199.9899440928217, 0, 316]"
"(350, 50, -5, 0)","[199.98578526157758, 0, 339]"
"(350, 50, -4, 0)","[199.9893266902028, 0, 317]"
"(350, 50, -3, 0)","[199.98915800772824, 0, 329]"
"(350, 60, -1, 0)","[199.98339193810537, 0, 339]"
"(350, 60, 0, 0)","[199.9825207340294, 0, 339]"
"(350, 50, 2, 0)","[199.98697089614137, 0, 329]"
"(350, 50, 3, 0)","[199.98670580542148, 0, 317]"
"(350, 50, 4, 0)","[199.98021824072075, 0, 339]"
"(350, 40, 5, 0)","[199.98579809161623, 0, 316]"
"(350, 30, 7, 0)","[199.98475251948554, 0, 316]"
"(350, 20, 8, 0)","[199.98472952981643, 0, 317]"
"(350, 10, 9, 0)","[199.98443524461157, 0, 316]"
"(280, 0, 3, 0)","[199.96078656861727, 0, 1203]"
"(280, 0, 4, 0)","[199.95895377532597, 0, 499]"
"(210, -20, 6, 0)","[199.95406448917961, 0, 1497]"
"(210, -40, -9, 0)","[199.93679107211284, 0, 2489]"
"(210, -30, -8, 0)","[199.94074898482967, 0, 1924]"
"(210, -20, -6, 0)","[199.92860052166972, 0, 2773]"
"(210, -10, -5, 0)","[199.93025798350354, 0, 1405]"
"(210, -10, -4, 0)","[199.92360087622893, 0, 2489]"
"(210, -10, -3, 0)","[199.9196055971446, 0, 2349]"
"(210, 0, -1, 0)","[199.91292058602392, 0, 1067]"
"(210, 0, 0, 0)","[199.96097307496984, 0, 1053]"
"(140, -10, 3, 0)","[199.57230910378968, 0, 2475]"
"(140, -10, 4, 0)","[199.8654963066781, 0, 1464]"
"(140, -20, 5, 0)","[199.89238044410297, 0, 3056]"
"(140, -30, 7, 0)","[199.82052604725635, 0, 1885]"
"(140, -40, 8, 0)","[-416.70445370801264, 199.8944820779602, 2489]"
"(140, -50, 9, 0)","[-140.59479962712396, -850.0949923168236, 6]"
"(140, -60, 10, 0)","[-116.51793878824729, -823.9896229142183, 5]"
"(140, -70, -9, 0)","[59.36378156911582, 0, 1]"
"(140, -60, -8, 0)","[58.9050076831764, 0, 1]"
"(140, -60, -7, 0)","[199.22039585027633, 0, 37]"
"(140, -50, -6, 0)","[199.16507272961974, 0, 37]"
"(140, -40, -5, 0)","[57.00684660415556, 0, 1]"
"(140, -40, -4, 0)","[56.14835860135154, 0, 1]"
"(140, -40, -3, 0)","[198.97317820412854, 0, 36]"
"(130, -40, -2, 0)","[62.32361860750874, 0, 2]"
"(130, -30, -1, 0)","[52.59639419432745, 0, 1]"
"(130, -30, 0, 0)","[50.989934730207544, 0, 1]"
"(120, -40, 1, 0)","[53.84157093193667, 0, 2]"
"(120, -40, 2, 0)","[46.91349096160535, 0, 1]"
"(110, -40, 3, 0)","[44.34326428257935, 0, 1]"
"(110, -40, 4, 0)","[41.33715120769514, 0, 1]"
"(110, -50, 5, 0)","[37.82122948268437, 0, 1]"
"(100, -60, 6, 0)","[199.41659950973417, 0, 294]"
"(100, -60, 7, 0)","[199.42521331611155, 0, 408]"
"(90, -70, 8, 0)","[199.35053342163258, 0, 1028]"
"(90, -80, 9, 0)","[-125.46783155404974, 199.69510372995714, 959]"
"(90, -90, 10, 0)","[198.46735178663164, -853.8557209340918, 1376]"
"(80, -100, 10, 0)","[-900.0, 198.29008758251211, 944]"
"(80, -110, 10, 0)","[-900.0, -781.7742880363865, 6]"
"(70, -120, 10, 0)","[11.113765416561444, 0, 8]"
"(420, 0, -9, 0)","[199.9908413409342, 0, 329]"
"(420, 10, -8, 0)","[199.99311613621182, 0, 346]"
"(420, 20, -7, 0)","[199.99288388633315, 0, 352]"
"(350, 20, -6, 0)","[199.98972924871376, 0, 342]"
"(350, 30, -5, 0)","[199.99218873328363, 0, 354]"
"(350, 30, -4, 0)","[199.98903324354305, 0, 329]"
"(350, 40, -2, 0)","[199.99095965368946, 0, 352]"
"(350, 40, -1, 0)","[199.9904922478418, 0, 354]"
"(350, 40, 0, 0)","[199.9899919591603, 0, 354]"
"(350, 40, 1, 0)","[199.98945580978224, 0, 352]"
"(350, 30, 3, 0)","[199.98640777724933, 0, 329]"
"(350, 30, 4, 0)","[199.98760232615805, 0, 354]"
"(350, 20, 5, 0)","[199.98550915825322, 0, 342]"
"(350, 20, 6, 0)","[199.9861272094536, 0, 352]"
"(350, 10, 7, 0)","[199.9853035645894, 0, 346]"
"(350, 0, 8, 0)","[199.9836291692833, 0, 329]"
"(350, -10, 9, 0)","[199.98361843781578, 0, 342]"
"(280, 10, -3, 0)","[199.97574082503607, 0, 505]"
"(280, 10, 2, 0)","[199.96955475512544, 0, 324]"
"(280, -10, 5, 0)","[199.95761758311576, 0, 677]"
"(280, -10, 6, 0)","[199.95351421122237, 0, 141]"
"(210, -20, -7, 0)","[199.93823975630613, 0, 1114]"
"(210, 0, -3, 0)","[199.9689112601763, 0, 544]"
"(210, 0, -2, 0)","[199.92144991999297, 0, 994]"
"(210, 0, 1, 0)","[199.95979312169382, 0, 1002]"
"(210, 0, 2, 0)","[199.96608166653195, 0, 1112]"
"(210, -10, 4, 0)","[199.95980423252382, 0, 1093]"
"(140, -20, 6, 0)","[199.8429694004324, 0, 1075]"
"(140, -60, -9, 0)","[60.41737936768409, 0, 1]"
"(140, -50, -8, 0)","[60.13728581015683, 0, 1]"
"(140, -40, -7, 0)","[72.72784986043406, 0, 2]"
"(140, -40, -6, 0)","[59.4265391883408, 0, 1]"
"(140, -30, -5, 0)","[61.042119906649845, 0, 2]"
"(140, -30, -4, 0)","[58.454278839083216, 0, 1]"
"(140, -20, -3, 0)","[64.34570692830849, 0, 2]"
"(140, -20, -2, 0)","[57.12428280713137, 0, 1]"
"(140, -20, -1, 0)","[56.285710885533774, 0, 1]"
"(140, -20, 0, 0)","[55.304925012320204, 0, 1]"
"(130, -20, 1, 0)","[54.15780703195346, 0, 1]"
"(130, -20, 2, 0)","[54.39264962971099, 0, 2]"
"(130, -30, 3, 0)","[51.24695739811013, 0, 1]"
"(120, -30, 4, 0)","[49.411646079660976, 0, 1]"
"(120, -40, 5, 0)","[47.265083134106405, 0, 1]"
"(110, -40, 6, 0)","[44.75448319778527, 0, 1]"
"(110, -50, 7, 0)","[41.81810900325763, 0, 1]"
"(110, -60, 8, 0)","[38.38375322018437, 0, 1]"
"(100, -70, 9, 0)","[198.32182734393098, 0, 511]"
"(100, -80, 10, 0)","[195.60075571170577, -851.259146153447, 44]"
"(90, -100, 10, 0)","[-711.0302154196867, 199.3557780711164, 1529]"
"(90, -110, 10, 0)","[-639.459992761311, -852.8516413986484, 12]"
"(80, -120, 10, 0)","[-900.0, -828.8058548608294, 4]"
"(80, -130, 10, 0)","[-900.0, -736.823130838192, 11]"
"(70, -130, 10, 0)","[-66.56929994824445, 0, 5]"
"(420, 40, -7, 0)","[199.9870708666084, 0, 336]"
"(350, 60, -2, 0)","[199.9841916480044, 0, 336]"
"(350, 60, 1, 0)","[199.98156805173576, 0, 336]"
"(350, 40, 6, 0)","[199.97870171782242, 0, 336]"
"(140, -50, -9, 0)","[199.8627457393403, 0, 73]"
"(140, -40, -8, 0)","[199.86117051684022, 0, 215]"
"(140, -30, -7, 0)","[199.83762071113085, 0, 432]"
"(140, -30, -6, 0)","[67.54021141500692, 0, 2]"
"(140, -20, -5, 0)","[199.81400009881895, 0, 359]"
"(140, -20, -4, 0)","[199.85932721643718, 0, 72]"
"(140, -10, -2, 0)","[199.75684968375595, 0, 634]"
"(140, -10, -1, 0)","[199.7301023555611, 0, 730]"
"(130, -10, 0, 0)","[56.45738669555947, 0, 1]"
"(130, -10, 1, 0)","[55.50571543340289, 0, 1]"
"(120, -20, 3, 0)","[46.91349096160535, 0, 1]"
"(120, -20, 4, 0)","[44.34326428257935, 0, 1]"
"(110, -30, 5, 0)","[41.33715120769514, 0, 1]"
"(110, -30, 6, 0)","[37.82122948268437, 0, 1]"
"(110, -40, 7, 0)","[33.709040330624994, 0, 1]"
"(100, -50, 8, 0)","[199.82576464003262, 0, 362]"
"(100, -60, 9, 0)","[-154.9183667882448, 199.65779067775765, 517]"
"(90, -70, 10, 0)","[199.75374034853948, -850.9177374288869, 2283]"
"(90, -80, 10, 0)","[198.37538212587305, -825.5230770094369, 566]"
"(80, -90, -9, 0)","[-590.2792484309012, 198.43877435499405, 1819]"
"(70, -80, -8, 0)","[-486.97871129890643, -889.2309429971864, 58]"
"(70, -70, -7, 0)","[-600.4557143761599, -859.271215665082, 48]"
"(70, -70, -6, 0)","[-780.8832262456699, 199.53252813913238, 44]"
"(60, -60, -5, 0)","[-1199.720147344108, -777.1569661514177, 32]"
"(60, -60, -4, 0)","[31.337682860903556, 0, 7]"
"(50, -60, -3, 0)","[-1356.2329956663136, -2298.4899465944777, 18]"
"(50, -50, -2, 0)","[-1634.00760997248, -1905.8121075076613, 13]"
"(50, -50, -1, 0)","[-648.3964388170499, -2013.157448010211, 7]"
"(40, -50, 0, 0)","[-1791.4846932010048, -2382.2965022203402, 11]"
"(40, -50, 1, 0)","[-1450.2729033836035, -837.45, 4]"
"(30, -60, 2, 0)","[-1759.5, -827.7447579054594, 7]"
"(30, -60, 3, 0)","[-909.3562252567377, -1525.085343374412, 4]"
"(30, -60, 4, 0)","[186.6166495670025, 0, 2]"
"(420, 70, -8, 0)","[199.9928519304725, 0, 355]"
"(350, 70, 7, 0)","[199.98899708618637, 0, 355]"
"(140, -10, 2, 0)","[199.62195091854693, 0, 2019]"
"(130, -20, -4, 0)","[53.96991703614997, 0, 1]"
"(130, -20, -3, 0)","[52.59639419432745, 0, 1]"
"(130, -20, -2, 0)","[50.989934730207544, 0, 1]"
"(120, -20, -1, 0)","[49.11103477217257, 0, 1]"
"(120, -20, 0, 0)","[46.91349096160535, 0, 1]"
"(110, -20, 1, 0)","[44.34326428257935, 0, 1]"
"(110, -20, 2, 0)","[41.33715120769514, 0, 1]"
"(110, -20, 3, 0)","[37.82122948268437, 0, 1]"
"(100, -30, 4, 0)","[199.75161172048257, 0, 820]"
"(100, -30, 5, 0)","[199.68092625918996, 0, 984]"
"(90, -40, 6, 0)","[199.89697870738235, 0, 2861]"
"(90, -40, 7, 0)","[199.89241869968464, 0, 2882]"
"(90, -50, 8, 0)","[199.83999143422443, 0, 1920]"
"(80, -60, 9, 0)","[-900.0, 199.90240477509877, 4865]"
"(80, -70, 10, 0)","[-900.0, 198.03020619932, 2569]"
"(70, -80, 10, 0)","[-98.68975331246628, -580.585083936633, 8]"
"(280, -180, -9, 0)","[58.36843003880282, 0, 1]"
"(280, -170, -8, 0)","[57.740853846553, 0, 1]"
"(280, -160, -7, 0)","[57.00684660415556, 0, 1]"
"(280, -160, -6, 0)","[56.14835860135154, 0, 1]"
"(280, -150, -5, 0)","[55.14427906590823, 0, 1]"
"(280, -150, -4, 0)","[53.96991703614997, 0, 1]"
"(280, -140, -3, 0)","[59.74476900013044, 0, 2]"
"(280, -140, -2, 0)","[50.989934730207544, 0, 1]"
"(210, -140, -1, 0)","[49.11103477217257, 0, 1]"
"(210, -140, 0, 0)","[46.91349096160535, 0, 1]"
"(210, -140, 1, 0)","[44.34326428257935, 0, 1]"
"(210, -140, 2, 0)","[45.47086632846466, 0, 2]"
"(210, -150, 3, 0)","[37.82122948268437, 0, 1]"
"(210, -150, 4, 0)","[33.709040330624994, 0, 1]"
"(210, -160, 5, 0)","[28.899462374999995, 0, 1]"
"(210, -160, 6, 0)","[23.274224999999994, 0, 1]"
"(210, -170, 7, 0)","[16.694999999999997, 0, 1]"
"(210, -180, 8, 0)","[9.0, 0, 1]"
"(210, -240, 9, 0)","[-900.0, 0, 1]"
"(210, -240, 10, 0)","[86.14610370339918, 0, 9]"
"(210, 10, 0, 0)","[199.95670742650617, 0, 155]"
"(210, 10, 1, 0)","[199.97053127019527, 0, 265]"
"(210, 10, 2, 0)","[199.9712041413447, 0, 181]"
"(140, 0, -2, 0)","[199.96198212847082, 0, 1755]"
"(140, 0, -1, 0)","[199.96334130415485, 0, 1621]"
"(140, 0, 0, 0)","[199.9607892210734, 0, 1611]"
"(140, 0, 1, 0)","[199.96544518723698, 0, 1474]"
"(140, 0, 2, 0)","[199.97236007305244, 0, 961]"
"(140, -40, -9, 0)","[199.85535808644292, 0, 1134]"
"(140, -30, -8, 0)","[199.90181852809485, 0, 1541]"
"(140, -20, -7, 0)","[199.90180018891607, 0, 2150]"
"(140, -20, -6, 0)","[199.82679639816632, 0, 920]"
"(140, -10, -5, 0)","[199.90418158313273, 0, 1935]"
"(130, -10, -4, 0)","[53.96991703614997, 0, 1]"
"(130, 0, -3, 0)","[199.21962689573064, 0, 322]"
"(130, 0, -2, 0)","[199.31252652088642, 0, 515]"
"(120, 0, -1, 0)","[49.11103477217257, 0, 1]"
"(120, 0, 0, 0)","[199.4742676346835, 0, 203]"
"(110, 0, 1, 0)","[44.34326428257935, 0, 1]"
"(110, 0, 2, 0)","[199.70928583881, 0, 322]"
"(110, -10, 3, 0)","[199.88194583745428, 0, 154]"
"(100, -10, 4, 0)","[199.87279698517207, 0, 1548]"
"(100, -20, 5, 0)","[199.93623617779406, 0, 1514]"
"(90, -20, 6, 0)","[199.93594059121307, 0, 5444]"
"(90, -30, 7, 0)","[199.93518927833384, -761.3392715770976, 4204]"
"(90, -40, 8, 0)","[199.83893175077975, -846.6049894610537, 938]"
"(80, -50, 9, 0)","[-900.0, 199.93997438048285, 4765]"
"(80, -60, 10, 0)","[-900.0, 199.89294450986813, 12481]"
"(70, -60, 10, 0)","[-8.467772278325597, 199.4321681925875, 9962]"
"(420, 80, -7, 0)","[199.99345662597077, 0, 347]"
"(350, 90, -5, 0)","[199.99307770579009, 0, 350]"
"(350, 100, -2, 0)","[199.9922808127448, 0, 347]"
"(350, 100, -1, 0)","[199.9919693418841, 0, 350]"
"(350, 100, 0, 0)","[199.99163576018913, 0, 350]"
"(350, 100, 1, 0)","[199.99127706999928, 0, 347]"
"(350, 90, 4, 0)","[199.9902574910502, 0, 350]"
"(350, 80, 6, 0)","[199.98944822751727, 0, 347]"
"(140, -30, -9, 0)","[199.89791530318837, 0, 2199]"
"(140, -20, -8, 0)","[199.8247925332977, 0, 1650]"
"(140, -10, -7, 0)","[199.95946487864177, 0, 823]"
"(140, -10, -6, 0)","[199.90409995464253, 0, 2484]"
"(140, 0, -5, 0)","[199.89441665790412, 0, 1111]"
"(140, 0, -4, 0)","[199.95525327551474, 0, 2199]"
"(140, 0, -3, 0)","[199.96149796523287, 0, 2211]"
"(130, 10, -2, 0)","[199.94670056893432, 0, 193]"
"(130, 10, -1, 0)","[199.9254487388893, 0, 404]"
"(130, 10, 0, 0)","[199.91929798790892, 0, 436]"
"(120, 10, 1, 0)","[199.93939296662967, 0, 193]"
"(120, 0, 2, 0)","[199.90598753618255, 0, 655]"
"(110, 0, 3, 0)","[199.83006963328933, 0, 554]"
"(110, 0, 4, 0)","[199.88853193149052, 0, 404]"
"(110, -10, 5, 0)","[199.87829395157922, -837.6447587751823, 959]"
"(100, -10, 6, 0)","[199.89097789755834, 0, 2203]"
"(100, -20, 7, 0)","[-2.7034095054344496, 199.95448243465788, 1338]"
"(90, -30, 8, 0)","[199.90407832903793, -815.5509323687302, 2215]"
"(90, -40, 9, 0)","[199.87246317562443, -830.4438985569627, 738]"
"(90, -50, 10, 0)","[198.53208872874308, -855.0300829638501, 3728]"
"(80, -50, -9, 0)","[197.85544599923213, 0, 13292]"
"(70, -40, -8, 0)","[-101.54426492856578, 199.85373091421167, 15286]"
"(70, -30, -7, 0)","[199.77106783729982, 0, 3371]"
"(70, -30, -6, 0)","[198.16024393636127, 0, 6504]"
"(60, -20, -5, 0)","[199.85145494024084, 0, 4008]"
"(60, -20, -4, 0)","[-226.86155990157377, 198.43605234319293, 7320]"
"(50, -20, -3, 0)","[196.4174679981858, -800.4549732918474, 46]"
"(50, -10, -2, 0)","[199.6093566831231, -476.1241138167893, 524]"
"(50, -10, -1, 0)","[199.79672934850026, -825.6276413024473, 460]"
"(40, -10, 0, 0)","[-1489.8296621804493, 199.80926224680542, 461]"
"(40, -10, 1, 0)","[-1359.9850706301884, -773.7807696431873, 4]"
"(30, -20, 2, 0)","[-1768.5, -985.778263840741, 6]"
"(30, -20, 3, 0)","[-900.0, -953.6088102744054, 2]"
"(30, -20, 4, 0)","[122.03776173363443, 0, 1]"
"(350, 100, -3, 0)","[199.9925710007458, 0, 354]"
"(350, 100, 2, 0)","[199.99088993312046, 0, 354]"
"(80, -40, -9, 0)","[199.95026607598, 0, 1414]"
"(80, -30, -8, 0)","[199.7917565280877, 0, 725]"
"(70, -20, -7, 0)","[199.89519476218365, 0, 235]"
"(70, -20, -6, 0)","[199.74794712731978, 0, 861]"
"(70, -10, -5, 0)","[199.66770570176442, 0, 265]"
"(60, -10, -4, 0)","[199.6807625346122, 0, 732]"
"(60, -10, -3, 0)","[199.6465242847598, 0, 975]"
"(50, 0, -2, 0)","[196.9307383794099, 0, 123]"
"(50, 0, -1, 0)","[-587.2529363639512, 199.56756876670292, 174]"
"(50, 0, 0, 0)","[-507.3064826450734, 199.89677601919522, 141]"
"(40, 0, 1, 0)","[-1478.9274649961196, -827.5472565162513, 6]"
"(40, -10, 2, 0)","[-35.42688554062497, 199.86380186821106, 231]"
"(30, -10, 3, 0)","[88.40537037234905, -900.0, 3]"
"(30, -10, 4, 0)","[-900.0, -900.0, 2]"
"(30, -20, 5, 0)","[-1742.4345782794178, 0, 2]"
"(350, 60, -3, 0)","[199.99099192459823, 0, 339]"
"(350, 60, 2, 0)","[199.98964845853556, 0, 339]"
"(140, -80, -9, 0)","[199.31986430662067, 0, 36]"
"(140, -70, -8, 0)","[199.2719013974836, 0, 36]"
"(140, -50, -5, 0)","[199.10563862394565, 0, 36]"
"(140, -50, -4, 0)","[199.0417826073799, 0, 36]"
"(130, -40, -3, 0)","[62.286693909419974, 0, 1]"
"(130, -40, -1, 0)","[56.054534390519, 0, 1]"
"(120, -40, 0, 0)","[55.03454314680585, 0, 1]"
"(110, -40, 2, 0)","[46.7023011166309, 0, 1]"
"(110, -50, 3, 0)","[44.096258615942574, 0, 1]"
"(110, -50, 4, 0)","[41.048255691160904, 0, 1]"
"(100, -50, 5, 0)","[199.27307759102672, 0, 385]"
"(90, -70, 7, 0)","[199.7970949097329, 0, 764]"
"(90, -80, 8, 0)","[199.0944698138678, 0, 641]"
"(80, -90, 10, 0)","[162.52823167879782, -848.4251246111664, 49]"
"(70, -100, -9, 0)","[-877.3367301911844, -1249.8965330080277, 45]"
"(70, -90, -8, 0)","[-965.6449780692517, -974.3201163973862, 30]"
"(70, -80, -7, 0)","[-930.7759411701177, -92.07342816000488, 28]"
"(60, -70, -6, 0)","[-908.8509330913764, -1036.3071447449672, 27]"
"(60, -70, -5, 0)","[-1151.9959398600743, -2430.199744743399, 15]"
"(50, -70, -4, 0)","[-1258.9568259044288, -2089.1651622931513, 18]"
"(50, -60, -2, 0)","[-1514.7947772558953, -2281.2155509840295, 11]"
"(40, -60, -1, 0)","[-1579.2402209361696, -2892.227639590624, 10]"
"(40, -60, 0, 0)","[-1653.2971584273835, -2271.528982204043, 8]"
"(30, -60, 1, 0)","[-1802.5342774397557, -2972.1321925363136, 5]"
"(30, -50, -9, 0)","[-4942.465554559745, -917.7747639415351, 47]"
"(130, 0, -1, 0)","[199.37369914507724, 0, 651]"
"(120, 0, 1, 0)","[199.62639787144187, 0, 514]"
"(110, -10, 4, 0)","[199.80942216350618, 0, 651]"
"(100, -10, 5, 0)","[199.72148125485853, 0, 2298]"
"(100, -20, 6, 0)","[199.55247244758095, 0, 2054]"
"(80, -30, -9, 0)","[199.75444036695916, 0, 200]"
"(70, -10, -6, 0)","[29.153783047705687, 0, 14]"
"(60, 0, -4, 0)","[186.0147654305368, 0, 187]"
"(60, 0, -3, 0)","[-49.68639723003805, 199.9713523763391, 243]"
"(40, 0, 2, 0)","[-829.1140723180674, -920.7658713535776, 5]"
"(30, 0, 3, 0)","[-1669.5, -900.0, 2]"
"(30, 0, -9, 0)","[-2584.9277876789097, 181.7939676545284, 302]"
"(90, -20, 7, 0)","[199.8960016737423, -845.1249344608061, 5684]"
"(80, -20, -8, 0)","[199.92333686183648, 0, 1003]"
"(30, 10, -9, 0)","[183.50737996320078, -929.7392151204688, 6537]"
"(30, 10, -8, 0)","[196.70836831662308, -829.6299639239701, 2445]"
"(420, -60, -9, 0)","[199.96321433123185, 0, 342]"
"(420, -50, -8, 0)","[199.9613070690794, 0, 344]"
"(350, -40, -6, 0)","[199.9389958644183, 0, 348]"
"(350, -30, -5, 0)","[199.95375737498838, 0, 380]"
"(350, -30, -4, 0)","[199.95066013381313, 0, 342]"
"(350, -20, -1, 0)","[199.93890654060124, 0, 380]"
"(350, -20, 0, 0)","[199.93422977170354, 0, 380]"
"(350, -30, 3, 0)","[199.91387335141738, 0, 342]"
"(350, -30, 4, 0)","[199.9090978485981, 0, 380]"
"(350, -40, 5, 0)","[199.88527611964014, 0, 348]"
"(350, -50, 7, 0)","[199.88263714281507, 0, 344]"
"(350, -60, 8, 0)","[199.8689624866676, 0, 342]"
"(350, -70, 9, 0)","[199.85897044665495, 0, 348]"
"(280, -100, 10, 0)","[199.8367658151007, 0, 348]"
"(280, -170, -9, 0)","[61.16099962527419, 0, 1]"
"(280, -160, -8, 0)","[61.00701710558385, 0, 1]"
"(280, -150, -7, 0)","[60.82692059132613, 0, 1]"
"(280, -150, -6, 0)","[60.61628139336389, 0, 1]"
"(280, -140, -5, 0)","[60.36991975832035, 0, 1]"
"(280, -140, -4, 0)","[60.081777495111524, 0, 1]"
"(280, -130, -2, 0)","[53.1989819657283, 0, 1]"
"(210, -130, -1, 0)","[51.69471574938982, 0, 1]"
"(210, -130, 0, 0)","[49.93534005776588, 0, 1]"
"(210, -130, 1, 0)","[47.87759071083728, 0, 1]"
"(210, -140, 3, 0)","[37.82122948268437, 0, 1]"
"(210, -140, 4, 0)","[33.709040330624994, 0, 1]"
"(210, -150, 5, 0)","[28.899462374999995, 0, 1]"
"(210, -150, 6, 0)","[23.274224999999994, 0, 1]"
"(210, -160, 7, 0)","[16.694999999999997, 0, 1]"
"(210, -170, 8, 0)","[9.0, 0, 1]"
"(210, -180, 9, 0)","[-900.0, 0, 1]"
"(140, 10, -1, 0)","[199.94341098260887, 0, 707]"
"(140, 10, 0, 0)","[199.9488748747812, 0, 556]"
"(130, 0, 3, 0)","[199.97188992302296, 0, 790]"
"(130, 0, 4, 0)","[199.94090219492523, 0, 387]"
"(130, -10, 5, 0)","[199.9714422845513, 0, 609]"
"(120, -20, 6, 0)","[-136.04404832645355, 199.97154012893193, 300]"
"(120, -20, 7, 0)","[-334.3463047849726, 199.94909519795652, 311]"
"(110, -30, 8, 0)","[-139.33895247921703, -845.7203534538094, 47]"
"(110, -40, 9, 0)","[199.23656998019302, -849.6362184308841, 99]"
"(110, -50, 10, 0)","[199.39438241043482, 0, 81]"
"(100, -60, 10, 0)","[177.43427270291284, -768.4127730911241, 23]"
"(100, -70, 10, 0)","[-31.52665680815819, 199.61286148671573, 859]"
"(90, -80, -9, 0)","[189.47955434510806, 0, 679]"
"(80, -70, -8, 0)","[199.65121502722116, 0, 1544]"
"(80, -70, -7, 0)","[198.01382599905094, 0, 1444]"
"(70, -60, -6, 0)","[-242.6116270579968, 175.04375913206843, 11]"
"(70, -50, -5, 0)","[199.88040123255897, 0, 886]"
"(70, -50, -4, 0)","[178.976864572568, 0, 681]"
"(60, -50, -3, 0)","[-170.02280184779707, 195.8364642499634, 923]"
"(60, -50, -2, 0)","[-506.61353470166296, 189.86736846235664, 379]"
"(50, -40, -1, 0)","[19.790692506790315, 0, 5]"
"(50, -40, 0, 0)","[10.1073883962375, 0, 5]"
"(50, -50, 1, 0)","[-852.4062149806052, -1761.8446082083208, 8]"
"(40, -50, 2, 0)","[16.694999999999997, 0, 1]"
"(40, -50, 3, 0)","[-759.6, 0, 2]"
"(30, -50, 4, 0)","[-990.0, -900.0, 3]"
"(30, -60, 5, 0)","[-900.0, 0, 1]"
"(30, -70, 6, 0)","[-883.9161105818039, -1756.2317172598134, 3]"
"(30, 20, -9, 0)","[199.75702863763266, 0, 7039]"
"(30, 20, -8, 0)","[199.85688817694626, 0, 37982]"
"(20, 30, -7, 0)","[179.10255237552497, 0, 6898]"
"(20, 40, -6, 0)","[199.87387730144258, -18.667908008465865, 56870]"
"(10, 40, -5, 0)","[176.40807761056817, 0, 1940]"
"(10, 50, -4, 0)","[199.77853052700556, -469.43466087308155, 4704]"
"(10, 50, -3, 0)","[199.8799218939518, 0, 55814]"
"(0, 50, -2, 0)","[164.2088748582306, -433.8413428378192, 6799]"
"(0, 50, -1, 0)","[199.88675259699926, -858.7447344363688, 48507]"
"(-10, 50, 0, 0)","[199.94080255989124, 0, 52]"
"(-10, 50, 1, 0)","[199.93793981138344, 0, 183]"
"(-10, 50, 2, -10)","[199.88163993453978, 0, 2817]"
"(-20, 50, 3, -10)","[199.84818908720843, 0, 122]"
"(-20, 40, 4, -10)","[199.96400369379643, 0, 2197]"
"(-30, 40, 5, -20)","[199.57982502416263, 0, 58]"
