A,B
"(140, -10, 4, 0)","[198.46362529832905, 0, 1290]"
"(140, -20, 5, 0)","[198.48060110681416, 0, 2759]"
"(140, -20, 6, 0)","[198.4310936653532, 0, 1245]"
"(140, -30, 7, 0)","[198.36188976615074, 0, 2176]"
"(140, -40, 8, 0)","[-336.0885979510374, 198.2879316302909, 2176]"
"(140, -50, 9, 0)","[-407.1067065756689, -821.9698937494304, 6]"
"(140, -60, 10, 0)","[-491.45481324852454, -836.2121302754985, 5]"
"(140, -50, -8, 0)","[196.75895378476798, 0, 240]"
"(140, -40, -7, 0)","[196.5346544845226, 0, 143]"
"(140, -30, -5, 0)","[195.99804677556088, 0, 170]"
"(130, -20, -2, 0)","[80.23428412513876, 0, 2]"
"(130, -20, -1, 0)","[76.94881187550436, 0, 2]"
"(130, -20, 0, 0)","[59.46251930087101, 0, 3]"
"(120, -20, 1, 0)","[68.9967237985888, 0, 2]"
"(120, -20, 2, 0)","[64.21477283649362, 0, 2]"
"(110, -30, 3, 0)","[58.80871984405016, 0, 2]"
"(110, -30, 4, 0)","[52.70550299698463, 0, 2]"
"(100, -40, 6, 0)","[192.1375987408945, 0, 179]"
"(100, -50, 7, 0)","[177.5897757621935, 0, 256]"
"(90, -60, 8, 0)","[175.6002094139271, 0, 408]"
"(80, -90, 10, 0)","[-1777.79204632228, 168.5761759336338, 716]"
"(70, -90, -9, 0)","[-292.32112079337713, -435.7975425171842, 41]"
"(70, -80, -8, 0)","[163.0923758882011, -216.3045062709325, 270]"
"(70, -70, -7, 0)","[-315.8534341326117, 161.42554699053454, 747]"
"(60, -70, -6, 0)","[-267.70241894537406, -795.9092119988455, 18]"
"(60, -60, -5, 0)","[-432.0119933858291, -1225.8967448341416, 10]"
"(50, -60, -4, 0)","[-360.89837905902687, -1976.0335659142906, 17]"
"(50, -50, -3, 0)","[-1491.0307588092642, -2084.8297685692464, 17]"
"(50, -50, -2, 0)","[-504.16551733557617, -660.602024475283, 9]"
"(40, -50, -1, 0)","[-2083.6370137053013, -2723.2176328372243, 8]"
"(40, -50, 0, 0)","[-683.8435854753984, -1266.8375268158934, 5]"
"(30, -50, 1, 0)","[-1666.5808179199717, -1983.4698379745046, 3]"
"(30, -50, 2, 0)","[-898.2399999999994, -12.21969209824087, 3]"
"(420, -30, -9, 0)","[199.58363770126365, 0, 384]"
"(420, -20, -8, 0)","[199.58518477404547, 0, 380]"
"(420, -20, -7, 0)","[199.51187025381662, 0, 359]"
"(350, -10, -6, 0)","[199.5183188406491, 0, 374]"
"(350, -10, -5, 0)","[199.48236476881735, 0, 360]"
"(350, 0, -4, 0)","[199.52027181421406, 0, 384]"
"(350, 0, -3, 0)","[199.4596986346273, 0, 364]"
"(350, 0, -2, 0)","[199.41214264648633, 0, 359]"
"(350, 0, -1, 0)","[199.3892768615244, 0, 360]"
"(350, 0, 0, 0)","[199.38578907441536, 0, 360]"
"(350, 0, 1, 0)","[199.3878989041998, 0, 359]"
"(350, 0, 2, 0)","[199.39091178086312, 0, 364]"
"(350, 0, 3, 0)","[199.40170078793392, 0, 384]"
"(350, -10, 4, 0)","[199.3271751670494, 0, 360]"
"(350, -10, 5, 0)","[199.36644270373756, 0, 374]"
"(350, -20, 6, 0)","[199.30168273674965, 0, 359]"
"(350, -20, 7, 0)","[199.41655151958605, 0, 380]"
"(350, -30, 8, 0)","[199.36839457557699, 0, 384]"
"(350, -40, 9, 0)","[199.34552123178997, 0, 374]"
"(350, -50, 10, 0)","[199.37934161158046, 0, 725]"
"(280, -60, -9, 0)","[199.50476153075599, 0, 384]"
"(280, -50, -7, 0)","[199.4559257775924, 0, 235]"
"(280, -40, -6, 0)","[199.4348462949596, 0, 374]"
"(280, -40, -5, 0)","[199.40614194614182, 0, 198]"
"(280, -30, -4, 0)","[199.40182453841828, 0, 384]"
"(280, -30, -3, 0)","[199.36130448860044, 0, 298]"
"(280, -30, -2, 0)","[199.31812525087196, 0, 235]"
"(280, -30, -1, 0)","[199.28926839049976, 0, 198]"
"(280, -30, 0, 0)","[199.27375901838906, 0, 198]"
"(280, -30, 1, 0)","[199.25525675403924, 0, 235]"
"(280, -30, 2, 0)","[199.233162752903, 0, 298]"
"(280, -30, 3, 0)","[199.20456904570435, 0, 384]"
"(280, -40, 4, 0)","[199.14460005405147, 0, 198]"
"(280, -40, 5, 0)","[199.10621470929752, 0, 374]"
"(280, -50, 6, 0)","[199.03733632893153, 0, 235]"
"(210, -60, 8, 0)","[198.96550044211125, 0, 384]"
"(210, -70, 9, 0)","[198.9173901706827, 0, 374]"
"(210, -70, -9, 0)","[198.82257582500634, 0, 384]"
"(210, -60, -8, 0)","[198.76862234379294, 0, 380]"
"(210, -60, -7, 0)","[198.70823600967992, 0, 235]"
"(210, -50, -6, 0)","[198.64608081874167, 0, 374]"
"(210, -50, -5, 0)","[198.57691932833907, 0, 198]"
"(210, -40, -4, 0)","[198.5186622422941, 0, 384]"
"(210, -40, -3, 0)","[198.44144468330438, 0, 298]"
"(210, -40, -2, 0)","[198.36019592413348, 0, 235]"
"(210, -40, -1, 0)","[198.27955379235794, 0, 198]"
"(210, -40, 0, 0)","[198.19890744681115, 0, 198]"
"(210, -40, 1, 0)","[198.11380319879197, 0, 235]"
"(210, -40, 2, 0)","[198.02496592753909, 0, 298]"
"(210, -40, 3, 0)","[197.9327097872729, 0, 384]"
"(210, -50, 4, 0)","[197.82945737881712, 0, 198]"
"(140, -50, 5, 0)","[197.72145860225493, 0, 374]"
"(140, -60, 6, 0)","[197.6040198198952, 0, 235]"
"(140, -60, 7, 0)","[197.48740844715562, 0, 380]"
"(140, -70, 8, 0)","[197.36090069546177, 0, 384]"
"(140, -80, 9, 0)","[-758.1950591999994, 197.21469021099722, 374]"
"(140, -60, -5, 0)","[73.78895032595601, 0, 2]"
"(140, -50, -4, 0)","[196.34982593307745, 0, 36]"
"(140, -50, -3, 0)","[71.1462380544688, 0, 2]"
"(140, -50, -2, 0)","[66.01855892138992, 0, 2]"
"(140, -50, -1, 0)","[60.01439179537991, 0, 2]"
"(140, -50, 0, 0)","[56.780096094732755, 0, 1]"
"(140, -50, 1, 0)","[56.0251297443116, 0, 1]"
"(130, -50, 2, 0)","[51.153007652228936, 0, 2]"
"(130, -50, 3, 0)","[195.2642286447772, 0, 36]"
"(130, -60, 4, 0)","[52.88741065534515, 0, 1]"
"(120, -60, 5, 0)","[51.462547768977544, 0, 1]"
"(120, -70, 6, 0)","[49.79247865502261, 0, 1]"
"(110, -80, 8, 0)","[-94.5130696416847, 0, 3]"
"(110, -90, 9, 0)","[37.57592675547349, 0, 1]"
"(100, -100, 10, 0)","[49.100807153425585, -839.104595738003, 75]"
"(100, -110, 10, 0)","[47.415031759189745, -847.9095796761554, 66]"
"(90, -120, 10, 0)","[-17.675151582244027, -850.6675580275025, 113]"
"(90, -130, 10, 0)","[-0.39028429426904165, -807.56488809303, 76]"
"(90, -140, 10, 0)","[-85.641205826993, -834.5089618266616, 60]"
"(80, -150, 10, 0)","[-898.0799999999995, -70.21566843902654, 60]"
"(80, -160, 10, 0)","[-898.0799999999995, -285.13743480034094, 46]"
"(70, -170, 10, 0)","[135.822968371029, 0, 2]"
"(210, -30, -7, 0)","[199.22524552545514, 0, 1882]"
"(210, -10, -3, 0)","[199.11381356431383, 0, 2540]"
"(210, -10, -2, 0)","[199.0925636080349, 0, 1686]"
"(140, -10, 1, 0)","[198.77418170286484, 0, 826]"
"(140, -10, 2, 0)","[198.6953427950832, 0, 1386]"
"(140, -30, 6, 0)","[198.39217908524384, 0, 1882]"
"(140, -40, -9, 0)","[86.626457581853, 0, 2]"
"(140, -30, -8, 0)","[198.10275310336243, 0, 320]"
"(140, -20, -7, 0)","[198.02041659799605, 0, 1264]"
"(140, -20, -6, 0)","[77.82652976921185, 0, 2]"
"(140, -10, -5, 0)","[197.79348549420396, 0, 932]"
"(140, -10, -4, 0)","[69.48074840170759, 0, 2]"
"(140, 0, -3, 0)","[197.57704528623842, 0, 1975]"
"(130, 0, -2, 0)","[196.0946243635524, 0, 286]"
"(130, 0, -1, 0)","[195.9289890816612, 0, 323]"
"(130, 0, 0, 0)","[195.99430059207742, 0, 314]"
"(120, 0, 1, 0)","[195.28684446742943, 0, 286]"
"(120, 0, 2, 0)","[194.97365496977739, 0, 509]"
"(110, -10, 3, 0)","[43.96597047932322, 0, 1]"
"(110, -10, 4, 0)","[190.8205186328891, 0, 323]"
"(110, -20, 5, 0)","[41.60708651295456, 0, 2]"
"(100, -20, 6, 0)","[187.22068314665407, 0, 444]"
"(100, -30, 7, 0)","[182.0494790085596, 0, 440]"
"(90, -40, 8, 0)","[175.56831673392932, 0, 739]"
"(90, -50, 9, 0)","[173.19861819337285, 0, 714]"
"(90, -60, 10, 0)","[173.52847873686153, -848.8733527125678, 1422]"
"(80, -70, 10, 0)","[-897.9199999999994, 173.0226431155814, 3486]"
"(80, -80, 10, 0)","[-897.9199999999994, 172.83296363120624, 1233]"
"(70, -80, 10, 0)","[56.89116886753291, 0, 5]"
"(350, -30, -6, 0)","[199.13684669943865, 0, 355]"
"(350, -30, 5, 0)","[198.63072853180702, 0, 355]"
"(350, -60, 9, 0)","[198.30252649881334, 0, 355]"
"(350, -80, 10, 0)","[198.16236604260462, 0, 717]"
"(280, -90, -9, 0)","[197.92920159739157, 0, 938]"
"(280, -80, -8, 0)","[197.83391616346404, 0, 724]"
"(280, -70, -7, 0)","[197.72723791743098, 0, 399]"
"(280, -70, -6, 0)","[197.64802278988708, 0, 1053]"
"(280, -60, -5, 0)","[197.54219582747598, 0, 516]"
"(280, -60, -4, 0)","[197.45716000579517, 0, 938]"
"(280, -50, -3, 0)","[197.24037269385286, 0, 219]"
"(280, -50, -2, 0)","[197.17386934150545, 0, 399]"
"(280, -50, -1, 0)","[197.06288101961255, 0, 516]"
"(280, -50, 0, 0)","[196.942537104696, 0, 516]"
"(280, -50, 1, 0)","[196.81862181037812, 0, 399]"
"(280, -50, 2, 0)","[196.65245972995376, 0, 219]"
"(280, -60, 3, 0)","[196.64970859107564, 0, 938]"
"(280, -60, 4, 0)","[196.48428666740165, 0, 516]"
"(280, -70, 5, 0)","[196.4005393314398, 0, 717]"
"(210, -70, 6, 0)","[196.27112462736721, 0, 255]"
"(210, -80, 7, 0)","[196.21079820578984, 0, 724]"
"(210, -90, 8, 0)","[196.05513651781368, 0, 938]"
"(210, -100, 9, 0)","[195.87043773478516, 0, 1053]"
"(210, -110, 10, 0)","[195.67236822077618, 0, 1053]"
"(210, -150, -9, 0)","[194.23243433698875, 0, 116]"
"(210, -140, -8, 0)","[194.2251098798972, 0, 330]"
"(210, -130, -7, 0)","[193.96716907545016, 0, 655]"
"(210, -130, -6, 0)","[56.23700910530555, 0, 1]"
"(210, -120, -5, 0)","[193.42515478616127, 0, 538]"
"(210, -120, -4, 0)","[192.93981128791427, 0, 116]"
"(210, -110, -3, 0)","[193.03472859222708, 0, 869]"
"(210, -110, -2, 0)","[192.76504681113545, 0, 655]"
"(140, -110, -1, 0)","[192.3941452621499, 0, 175]"
"(140, -110, 0, 0)","[192.15718004891755, 0, 360]"
"(140, -110, 1, 0)","[191.81337007388572, 0, 655]"
"(140, -110, 2, 0)","[191.43243606828608, 0, 869]"
"(140, -120, 3, 0)","[190.7217507548038, 0, 116]"
"(140, -120, 4, 0)","[190.62409449955533, 0, 538]"
"(140, -130, 5, 0)","[33.4840323146553, 0, 1]"
"(140, -130, 6, 0)","[189.73244209474743, 0, 655]"
"(140, -140, 7, 0)","[189.1732665399763, 0, 330]"
"(140, -150, 8, 0)","[188.35307366507652, 0, 116]"
"(140, -160, 9, 0)","[8.977599999999994, 0, 1]"
"(140, -170, 10, 0)","[-897.7599999999993, -849.0938827186359, 2]"
"(140, -180, 10, 0)","[-4.3780137067981855, 0, 2]"
"(420, -40, -9, 0)","[199.43313523008155, 0, 331]"
"(420, -30, -8, 0)","[199.47793286417152, 0, 343]"
"(350, -10, -4, 0)","[199.3204406560236, 0, 331]"
"(350, -10, 3, 0)","[199.1060846548077, 0, 331]"
"(350, -30, 7, 0)","[199.20920027664206, 0, 343]"
"(350, -40, 8, 0)","[199.0899385557027, 0, 331]"
"(280, -60, -3, 0)","[197.34389404448703, 0, 891]"
"(280, -60, 2, 0)","[196.77833462376904, 0, 891]"
"(210, -70, 5, 0)","[196.35121507619758, 0, 336]"
"(210, -140, -9, 0)","[194.5111436355864, 0, 1028]"
"(210, -130, -8, 0)","[194.24115458394294, 0, 814]"
"(210, -120, -7, 0)","[193.93249974431518, 0, 489]"
"(210, -120, -6, 0)","[193.6871781233016, 0, 1143]"
"(210, -110, -5, 0)","[193.33239294823758, 0, 606]"
"(210, -110, -4, 0)","[193.2075087642648, 0, 1028]"
"(210, -100, -2, 0)","[191.76841096698615, 0, 489]"
"(140, -100, -1, 0)","[187.7965707358265, 0, 253]"
"(140, -100, 0, 0)","[192.02649117205013, 0, 331]"
"(140, -100, 1, 0)","[191.68093128820504, 0, 398]"
"(140, -110, 3, 0)","[191.04433056263534, 0, 1028]"
"(140, -110, 4, 0)","[190.56273200933563, 0, 606]"
"(140, -120, 5, 0)","[190.1870821562603, 0, 1143]"
"(140, -120, 6, 0)","[189.70368863147382, 0, 489]"
"(140, -130, 7, 0)","[189.30461875234505, 0, 814]"
"(140, -140, 8, 0)","[188.80377058927007, 0, 1028]"
"(140, -150, 9, 0)","[-599.4195620459976, 188.26811175907343, 1143]"
"(140, -160, 10, 0)","[-715.0633356718346, -847.383385248966, 2]"
"(140, -160, -9, 0)","[56.883991558030125, 0, 1]"
"(140, -150, -8, 0)","[56.18255882121936, 0, 1]"
"(140, -140, -7, 0)","[55.35997610143941, 0, 1]"
"(140, -140, -6, 0)","[54.395318629139055, 0, 1]"
"(130, -130, -5, 0)","[53.26404755270089, 0, 1]"
"(130, -130, -4, 0)","[51.93738572180896, 0, 1]"
"(130, -130, -3, 0)","[50.38158565743621, 0, 1]"
"(120, -120, -2, 0)","[48.557071087152, 0, 1]"
"(120, -120, -1, 0)","[46.417430208218455, 0, 1]"
"(110, -120, 0, 0)","[43.90823506921204, 0, 1]"
"(110, -120, 1, 0)","[40.96565703772877, 0, 1]"
"(110, -130, 2, 0)","[37.51484313459142, 0, 1]"
"(100, -130, 3, 0)","[33.46801193192543, 0, 1]"
"(100, -130, 4, 0)","[28.72222057876613, 0, 1]"
"(90, -140, 5, 0)","[23.156746152038366, 0, 1]"
"(90, -140, 6, 0)","[16.63001471999998, 0, 1]"
"(90, -150, 7, 0)","[8.975999999999992, 0, 1]"
"(80, -160, 8, 0)","[-897.5999999999993, 0, 1]"
"(80, -170, 9, 0)","[-813.5710108624847, 0, 1]"
"(80, -80, -9, 0)","[167.1936535147855, -147.16056640698287, 1264]"
"(70, -70, -8, 0)","[89.94132702013809, -494.0200265561545, 78]"
"(70, -60, -7, 0)","[132.30710669614842, -243.10744398748744, 61]"
"(70, -60, -6, 0)","[144.30411866760977, -237.0664951327659, 50]"
"(60, -50, -5, 0)","[-166.713072480913, 154.23940961556866, 52]"
"(60, -50, -4, 0)","[-284.0849255652299, -696.4349855779252, 14]"
"(50, -40, -3, 0)","[-105.09942620988464, -474.6250112262599, 13]"
"(50, -40, -2, 0)","[-420.1175289659941, -711.8276876799854, 8]"
"(50, -40, -1, 0)","[-517.1669736508079, -655.2168512077387, 10]"
"(40, -40, 0, 0)","[-624.9575452406341, -880.6661322367964, 4]"
"(40, -40, 1, 0)","[-751.2826547199975, -748.8535487999965, 3]"
"(30, -40, 2, 0)","[-987.9061247999994, -1650.0372479999942, 3]"
"(30, -50, 3, 0)","[-897.4399999999993, 0, 1]"
"(30, -50, 4, 0)","[-885.7657755188227, 0, 2]"
"(280, -10, 4, 0)","[199.4352011341019, 0, 538]"
"(140, -20, -1, 0)","[194.66038845228599, 0, 168]"
"(130, -20, 1, 0)","[50.40782357530526, 0, 1]"
"(130, -30, 2, 0)","[48.6089228443686, 0, 1]"
"(120, -30, 4, 0)","[38.70729716992767, 0, 1]"
"(110, -40, 6, 0)","[24.873566087775462, 0, 1]"
"(110, -50, 7, 0)","[18.653763054395373, 0, 1]"
"(100, -70, 9, 0)","[49.848587510966496, -604.6489656399064, 7]"
"(90, -70, -9, 0)","[186.191678153638, 0, 62]"
"(90, -60, -8, 0)","[189.16921944562716, 0, 121]"
"(80, -50, -7, 0)","[187.7622870872374, 0, 170]"
"(80, -50, -6, 0)","[185.84102918234575, 0, 199]"
"(70, -40, -5, 0)","[179.23250970112542, 0, 108]"
"(70, -40, -4, 0)","[177.66973628923273, 0, 101]"
"(70, -40, -3, 0)","[184.53126015941535, 0, 204]"
"(60, -30, -2, 0)","[173.72222234840575, 0, 170]"
"(60, -30, -1, 0)","[168.70055629968437, 0, 374]"
"(50, -30, 0, 0)","[-39.214594717039425, 130.15683362232284, 108]"
"(50, -30, 1, 0)","[-262.0423153160031, -615.4856058102771, 13]"
"(50, -40, 2, 0)","[-216.6682323775883, -469.9670920005799, 6]"
"(40, -40, 3, 0)","[-276.2789949540365, -1367.8242118936164, 4]"
"(40, -40, 4, 0)","[-453.926447182825, -2179.354129340192, 8]"
"(30, -50, 5, 0)","[-897.2799999999992, 0, 1]"
"(30, -50, 6, 0)","[-1360.289617501849, -1598.3213755892095, 4]"
"(30, -60, 7, 0)","[-753.7277376146055, -1106.2383856745564, 4]"
"(280, -20, 3, 0)","[199.37156173919726, 0, 436]"
"(140, -30, -9, 0)","[198.21138352406848, 0, 3120]"
"(140, -20, -8, 0)","[198.1238712126223, 0, 2802]"
"(140, -10, -7, 0)","[198.02933666666735, 0, 1858]"
"(140, -10, -6, 0)","[197.909088732999, 0, 3120]"
"(140, 0, -5, 0)","[197.77855523411338, 0, 2190]"
"(140, 0, -4, 0)","[197.64227350645356, 0, 3120]"
"(140, 10, -2, 0)","[197.41866956114495, 0, 1601]"
"(140, 10, -1, 0)","[197.49052592165123, 0, 1610]"
"(140, 10, 0, 0)","[197.69929043951615, 0, 1375]"
"(140, 10, 1, 0)","[198.04137348848386, 0, 965]"
"(140, 0, 3, 0)","[198.00946925111845, 0, 862]"
"(140, 0, 4, 0)","[197.79349852382614, 0, 354]"
"(130, -10, 5, 0)","[197.68630337842094, 0, 1098]"
"(130, -10, 6, 0)","[197.42336931373188, 0, 555]"
"(130, -20, 7, 0)","[196.89384803729976, 0, 437]"
"(120, -30, 8, 0)","[196.73891968966964, -831.4815095718916, 379]"
"(120, -40, 9, 0)","[-34.352321705430974, 196.58765796075394, 475]"
"(110, -50, 10, 0)","[-61.28878784781848, -839.7305127438292, 17]"
"(110, -60, 10, 0)","[-217.2564918841879, -840.1619760522564, 11]"
"(110, -70, 10, 0)","[21.88300767699338, 0, 4]"
"(100, -80, 10, 0)","[44.127249611982954, -799.1387664539857, 20]"
"(100, -90, 10, 0)","[-24.762898799066978, 184.60056979514735, 284]"
"(80, -120, -9, 0)","[-149.21208308141843, -162.89460030898533, 45]"
"(70, -110, -8, 0)","[-274.6094184453476, -811.5649188960195, 27]"
"(70, -100, -7, 0)","[-290.5207423499441, -314.690312975283, 41]"
"(70, -100, -6, 0)","[-148.4259701904857, -297.85353336894906, 16]"
"(60, -90, -5, 0)","[-386.3826552362889, -619.3799600541386, 33]"
"(60, -90, -4, 0)","[-327.13764758272316, -329.2628351941626, 18]"
"(50, -90, -3, 0)","[-365.0250883171891, -791.3517165679257, 7]"
"(50, -80, -2, 0)","[-544.140278083051, -1190.4046429256473, 27]"
"(50, -80, -1, 0)","[-372.02718948478434, -637.76547161108, 12]"
"(40, -80, 0, 0)","[-1043.3233050154486, -1939.454552436344, 23]"
"(40, -80, 1, 0)","[-1395.087642377865, -1405.6456167990004, 21]"
"(30, -90, 2, 0)","[-897.1199999999991, -3067.1558068179957, 3]"
"(30, -90, 3, 0)","[-1012.0013328913097, -1049.1353521149658, 5]"
"(30, -90, 4, 0)","[-862.1076628289895, -257.5321089744887, 3]"
"(420, -60, -9, 0)","[199.13215802004117, 0, 357]"
"(420, -50, -8, 0)","[199.11959746878125, 0, 378]"
"(420, -40, -7, 0)","[199.16335899730365, 0, 368]"
"(350, -40, -6, 0)","[198.99590616055943, 0, 362]"
"(350, -30, -5, 0)","[199.06600404782895, 0, 369]"
"(350, -30, -4, 0)","[198.91979898692946, 0, 357]"
"(350, -20, -3, 0)","[198.98357045325417, 0, 374]"
"(350, -20, -2, 0)","[198.89065493485194, 0, 368]"
"(350, -20, -1, 0)","[198.84184165239685, 0, 369]"
"(350, -20, 0, 0)","[198.815741881541, 0, 369]"
"(350, -20, 1, 0)","[198.8289690007211, 0, 368]"
"(350, -20, 2, 0)","[198.8107309663528, 0, 374]"
"(350, -30, 3, 0)","[198.57201926333306, 0, 357]"
"(350, -30, 4, 0)","[198.64153303967444, 0, 369]"
"(350, -40, 5, 0)","[198.42275021180996, 0, 362]"
"(350, -40, 6, 0)","[198.55729396550976, 0, 368]"
"(350, -50, 7, 0)","[198.3926468985789, 0, 378]"
"(350, -60, 8, 0)","[198.2891129762498, 0, 357]"
"(350, -70, 9, 0)","[198.21456013559117, 0, 362]"
"(350, -90, 10, 0)","[198.04102263678732, 0, 453]"
"(280, -70, 6, 0)","[196.09183654810892, 0, 144]"
"(210, -100, -3, 0)","[192.117607477856, 0, 275]"
"(210, -100, -1, 0)","[192.2644340455729, 0, 444]"
"(210, -100, 0, 0)","[191.8640902689561, 0, 275]"
"(140, -100, 2, 0)","[191.2732887038386, 0, 275]"
"(140, -150, -9, 0)","[187.2512457433965, 0, 116]"
"(140, -140, -8, 0)","[187.1178114060083, 0, 330]"
"(140, -130, -7, 0)","[186.61890807826884, 0, 655]"
"(140, -130, -6, 0)","[56.65844699275538, 0, 1]"
"(140, -120, -5, 0)","[185.36261729009198, 0, 538]"
"(140, -120, -4, 0)","[184.0463020879319, 0, 116]"
"(140, -110, -3, 0)","[184.11732281966658, 0, 599]"
"(130, -110, -2, 0)","[183.5981133113422, 0, 437]"
"(130, -110, -1, 0)","[183.1730272408411, 0, 538]"
"(130, -110, 0, 0)","[182.7378252449669, 0, 364]"
"(120, -110, 1, 0)","[182.3772638088911, 0, 437]"
"(120, -110, 2, 0)","[181.94059445192852, 0, 565]"
"(110, -120, 3, 0)","[179.87426334260053, 0, 76]"
"(110, -120, 4, 0)","[180.56899717283244, 0, 538]"
"(110, -130, 5, 0)","[37.433548448136285, 0, 1]"
"(100, -130, 6, 0)","[-24.80697629889724, 178.04423606012685, 437]"
"(100, -140, 7, 0)","[-500.0877898420898, 141.83524137629072, 95]"
"(90, -150, 8, 0)","[-49.15825884580868, 33.79481099663715, 14]"
"(90, -160, 9, 0)","[16.612703795199973, 0, 1]"
"(90, -170, 10, 0)","[-304.9312994665757, -850.3063208994707, 71]"
"(80, -180, 10, 0)","[-896.9599999999991, -317.5716911876141, 71]"
"(80, -240, 10, 0)","[-896.9599999999991, 0, 1]"
"(70, -240, 10, 0)","[113.00641922826561, 0, 1]"
"(280, -70, -9, 0)","[199.4215291726906, 0, 35]"
"(280, -60, -8, 0)","[199.4617235847471, 0, 108]"
"(280, -40, -4, 0)","[199.31509698600723, 0, 35]"
"(280, -40, 3, 0)","[199.09290992123871, 0, 35]"
"(210, -60, 7, 0)","[198.9644112851165, 0, 108]"
"(210, -70, 8, 0)","[198.89127488824448, 0, 35]"
"(210, -80, -9, 0)","[198.7386423077964, 0, 35]"
"(210, -70, -8, 0)","[198.75649282747858, 0, 108]"
"(210, -50, -4, 0)","[198.4632709224775, 0, 35]"
"(210, -50, 3, 0)","[197.8798805965386, 0, 35]"
"(140, -70, 7, 0)","[197.47359771690654, 0, 108]"
"(140, -80, 8, 0)","[197.33356388620598, 0, 35]"
"(140, -40, 0, 0)","[195.61218311953579, 0, 197]"
"(140, -40, 1, 0)","[195.44922777171325, 0, 234]"
"(140, -40, 2, 0)","[195.33993825299459, 0, 297]"
"(130, -50, 4, 0)","[195.3713029700163, 0, 197]"
"(130, -50, 5, 0)","[195.13894661053715, 0, 373]"
"(120, -60, 6, 0)","[-30.058032971561666, 194.6507090815271, 234]"
"(120, -70, 7, 0)","[-207.67065486043077, 151.9724344880757, 23]"
"(110, -80, 9, 0)","[-148.9204070922501, -843.0884065936151, 64]"
"(110, -90, 10, 0)","[-154.9083684111055, -842.9367660776203, 63]"
"(90, -120, -9, 0)","[176.54743714316942, 0, 192]"
"(90, -110, -8, 0)","[174.18738994054254, 0, 511]"
"(80, -100, -7, 0)","[98.63009151082767, 0, 3]"
"(80, -90, -6, 0)","[-40.80270175591224, 170.1053186544324, 95]"
"(70, -90, -5, 0)","[60.67761858307529, 0, 2]"
"(70, -90, -4, 0)","[-99.87759198148183, -147.45767732799928, 13]"
"(70, -80, -3, 0)","[-127.26669523811898, -186.9348232952311, 23]"
"(60, -80, -2, 0)","[46.58107445349328, 0, 2]"
"(60, -80, -1, 0)","[-244.61154016059706, -205.8462304083556, 12]"
"(50, -80, 0, 0)","[35.38719680516043, 0, 2]"
"(50, -80, 1, 0)","[-384.72536383208586, -564.0865839604016, 10]"
"(50, -80, 2, 0)","[-235.30815413076425, -686.8367371880906, 9]"
"(40, -90, 3, 0)","[10.857503035852856, 0, 2]"
"(40, -90, 4, 0)","[-1047.6852324078402, -1708.9614567092224, 6]"
"(30, -90, 5, 0)","[-896.799999999999, 0, 1]"
"(30, -100, 6, 0)","[-1573.152820747218, -2697.256631329671, 4]"
