A,B 
"(100, 110, 5, 0)","[199.76281905132245, 0, 1244]"
"(-10, 50, -9, 70)","[199.788221443056, 0, 320]"
"(-10, 60, -8, 70)","[199.78306797548296, 0, 387]"
"(-10, 70, -7, 80)","[199.841432226177, 0, 339]"
"(-20, 70, -6, 90)","[199.7459818830731, 0, 530]"
"(-20, 80, -5, 90)","[199.89207838769485, 0, 566]"
"(-30, 80, -4, 100)","[199.6751253528597, 0, 320]"
"(-30, 90, -3, 100)","[199.64022304586322, 0, 98]"
"(-30, 90, -2, 100)","[199.80635506347187, 0, 339]"
"(-40, 90, -1, 100)","[199.50982167310326, 0, 268]"
"(-40, 90, 0, 100)","[199.87732563825122, 0, 566]"
"(-41, 90, 1, 100)","[165.28287743379036, 0, 2]"
"(-45, 90, 2, 100)","[62.339685660299544, 0, 1]"
"(-49, 80, 3, 100)","[194.48515159622255, 0, 3]"
"(-10, 60, -4, 30)","[199.88326487766838, 0, 349]"
"(-40, 60, 3, 30)","[199.85776335625434, 0, 365]"
"(-41, 50, 5, 20)","[144.5947768975905, 0, 1]"
"(80, -80, -6, 0)","[199.41448046170666, 0, 37]"
"(-10, 40, -9, -90)","[199.62028668679022, 0, 255]"
"(-10, 50, -7, -70)","[197.5852926461292, 0, 24]"
"(-20, 60, -5, -60)","[197.12755536342456, 0, 17]"
"(-30, 70, -4, -60)","[199.479700968815, 0, 255]"
"(-30, 70, -3, -50)","[198.4019286937398, 0, 7]"
"(-30, 70, -2, -50)","[195.7464095766725, 0, 24]"
"(-40, 70, -1, -50)","[199.28015921097446, 0, 158]"
"(-40, 70, 0, -50)","[198.519789001449, 0, 17]"
"(-41, 70, 1, -50)","[46.15845523837812, 0, 1]"
"(-45, 70, 2, -50)","[45.02487339402164, 0, 1]"
"(-49, 70, 3, -60)","[43.66062021081579, 0, 1]"
"(90, -60, 4, 0)","[198.80572853353596, 0, 184]"
"(80, -70, 5, 0)","[198.89967635906532, 0, 137]"
"(80, -70, 6, 0)","[198.79006435313215, 0, 123]"
"(70, -80, 7, 0)","[-230.20686350776458, -815.0304339354507, 7]"
"(70, -90, 8, 0)","[-265.88950755073716, -569.029714260755, 8]"
"(70, -100, 9, 0)","[-228.96853353681212, -834.9859617828082, 4]"
"(50, -130, -9, 0)","[12.534848024389955, 0, 2]"
"(40, -120, -8, 0)","[16.014119913750573, 0, 1]"
"(40, -110, -7, 0)","[8.746500000000216, 0, 1]"
"(30, -110, -6, 0)","[-874.6500000000216, 0, 1]"
"(30, -100, -5, 0)","[-874.6500000000216, 0, 1]"
"(30, -100, -4, 0)","[173.7571046666568, 0, 1]"
"(-10, 60, -3, 170)","[127.07146479650072, 0, 551]"
"(-10, 70, -2, 170)","[197.6755960559601, -1101.5851402865528, 2494]"
"(-20, 70, 0, 170)","[183.12672790542217, -1266.3569500204162, 2912]"
"(-30, 60, 2, 170)","[134.6683389985398, 0, 551]"
"(-30, 60, 3, 170)","[123.80555272295314, 0, 1054]"
"(-40, 50, 5, 160)","[97.13720950613532, -273.71798798167526, 907]"
"(-41, 50, 6, 150)","[198.56179365384946, 0, 30]"
"(-49, 30, 8, 140)","[191.3273759238717, 0, 3]"
"(90, 120, 10, 0)","[199.86414589750913, -255.33223015379525, 8701]"
"(-10, 50, 3, -70)","[199.7487105353747, 0, 1744]"
"(-10, 40, 4, -70)","[-18.783760456272372, 199.5743153150537, 1903]"
"(-20, 40, 5, -70)","[199.4102453645138, 0, 3853]"
"(-20, 30, 6, -80)","[-874.5900000000216, 199.43165714141395, 966]"
"(-20, 20, 7, -90)","[-874.5900000000216, 0, 1]"
"(-30, 20, 8, -100)","[-826.6551376899846, 0, 2]"
"(-10, 60, -5, -60)","[195.35101001020286, 0, 69]"
"(-10, 70, -3, -50)","[194.98506355542546, 0, 220]"
"(-20, 70, -1, -50)","[193.73156768127993, 0, 201]"
"(-30, 70, 0, -50)","[177.86649149213247, 0, 69]"
"(-30, 70, 2, -50)","[190.95869185520388, 0, 220]"
"(-40, 60, 4, -60)","[188.36176254206958, 0, 201]"
"(-41, 60, 5, -60)","[114.45393760975321, 0, 2]"
"(-45, 50, 6, -70)","[16.011724339200576, 0, 1]"
"(-49, 40, 7, -80)","[8.745600000000216, 0, 1]"
"(-49, 80, -2, 120)","[194.38146101305048, 0, 6]"
"(30, 240, -9, 0)","[-1802.3345032019924, -589.3922244576139, 87]"
"(-49, 70, -9, 150)","[-51.53466316736144, -50.333265623941955, 4]"
"(-41, 70, 2, -20)","[90.16993293834773, 0, 2]"
"(-45, 70, 3, -20)","[163.41017256718516, 0, 5]"
"(-40, 40, 7, 90)","[198.89173408959053, 0, 403]"
"(-43, 50, -8, 100)","[198.8774852384734, 0, 82]"
"(-47, 60, -7, 110)","[199.05021945380335, 0, 362]"
"(100, 110, -6, 0)","[199.52089884837648, 0, 121]"
"(30, 100, -8, 0)","[-813.0510630124659, -1642.5268874656717, 10]"
"(20, 110, -7, 0)","[195.95777190174795, 0, 2]"
"(70, -120, -9, 0)","[-212.11201329783233, -472.6330039158949, 22]"
"(60, -110, -7, 0)","[-31.56763320358122, -1782.2287432371074, 24]"
"(50, -100, -5, 0)","[-559.4897522129205, -1920.5128241861298, 15]"
"(50, -90, -4, 0)","[-435.3456790031852, -1024.947167325432, 5]"
"(-45, 70, 4, 60)","[199.55754863983378, 0, 28]"
"(-40, 60, 3, 100)","[199.73662557165133, 0, 641]"
"(-49, 40, 7, 80)","[199.83896878991516, 0, 13]"
"(-43, 70, 3, 10)","[183.21620598065823, 0, 1221]"
"(-10, 30, 4, 60)","[199.5356291616001, 0, 1711]"
"(40, 90, -9, 0)","[-2538.835125233858, -2660.1296982267277, 18]"
"(30, 100, -7, 0)","[-1776.300412573305, -2247.849267328737, 8]"
"(-10, 60, 1, 120)","[195.88449340609247, 0, 527]"
"(-20, 50, 3, 120)","[196.15498411496887, 0, 464]"
"(-30, 40, 5, 110)","[197.13981130342626, 0, 417]"
"(-30, 40, 6, 100)","[197.38350718833033, 0, 527]"
"(-40, 40, -9, 110)","[186.33715263464626, -103.65441857055713, 507]"
"(-41, 50, -7, 120)","[195.6671258194486, 0, 20]"
"(-45, 60, -6, 130)","[166.76159970612804, 0, 12]"
"(-49, 60, -5, 130)","[193.21743486774233, 0, 11]"
"(-47, 60, 5, 20)","[199.90514945233207, 0, 1575]"
"(50, 100, -7, 0)","[-1308.941816168183, -2074.7875196710143, 12]"
"(-10, 80, -3, 180)","[198.51534744540686, 0, 7695]"
"(-30, 80, 2, 180)","[198.71856386930156, 0, 7694]"
"(-41, 60, 5, 180)","[161.84777747215207, 0, 9]"
"(-45, 60, 6, 180)","[147.75186492333447, 0, 2]"
"(-49, 50, 7, 170)","[198.8349248827626, 0, 7]"
"(90, 160, 8, 0)","[197.57329249304917, 0, 2369]"
"(90, 150, 9, 0)","[199.3907141665123, -464.9902193912455, 3344]"
"(50, 180, -2, 0)","[-1433.1691282745057, -2146.8202028361193, 45]"
"(40, 180, -1, 0)","[-1658.333716875636, -2233.649768264881, 80]"
"(40, 180, 0, 0)","[-1555.9307284524589, -2244.756559883418, 72]"
"(30, 170, 3, 0)","[-1727.355617459431, -1731.5004158960849, 5]"
"(20, 170, 4, 0)","[196.11724612713508, 0, 2]"
"(90, -100, -8, 0)","[199.3416926025529, -63.44460530030686, 350]"
"(-20, 20, 5, 100)","[-874.170000000022, 198.63601560216802, 13]"
"(-40, 70, -5, 60)","[199.5008352150838, 0, 4663]"
"(-47, 80, -2, 70)","[199.5025205630182, 0, 1134]"
"(-10, 50, 5, 30)","[23.734816582927344, 0, 1]"
"(-20, 40, 7, 20)","[199.4838716913585, 0, 88]"
"(-20, 30, 8, 10)","[-874.140000000022, 188.65149225662208, 3]"
"(-30, 20, 9, 0)","[-874.140000000022, 160.19758792188844, 2]"
"(-30, 10, 10, -10)","[195.9612971064726, 0, 2]"
"(-20, 40, 5, 50)","[198.2933917830266, 0, 5675]"
"(-41, 70, -4, 80)","[167.81307061025626, 0, 3]"
"(-45, 70, -3, 80)","[169.528390493559, 0, 3]"
"(-49, 70, -2, 80)","[106.59275212648039, 0, 2]"
"(30, 160, -4, 0)","[-2343.8108686786254, -41.82844097240903, 6]"
"(-10, 70, -6, 20)","[199.8801559464655, 0, 3473]"
"(-20, 80, -3, 30)","[199.91044743520115, 0, 4620]"
"(-40, 80, 2, 30)","[199.88777073911623, 0, 4620]"
"(-45, 70, 5, 20)","[199.7047713500655, 0, 41]"
"(-20, 40, -9, 110)","[197.85841465621763, 0, 739]"
"(-40, 70, -4, 140)","[197.1419497873226, 0, 739]"
"(-43, 80, -1, 140)","[198.0682835445916, 0, 547]"
"(-47, 80, 0, 140)","[198.13540643699406, 0, 547]"
"(90, 140, 1, 0)","[196.65322242179172, 0, 422]"
"(60, 110, 7, 0)","[199.11478413328996, 0, 1026]"
"(30, 120, -5, 0)","[-1099.334760860485, -2373.4705449164585, 9]"
"(-10, 70, -2, -50)","[194.201301392546, 0, 298]"
"(-10, 70, -1, -50)","[194.93398859455777, 0, 357]"
"(-20, 70, 0, -50)","[192.74207288573936, 0, 297]"
"(-20, 70, 1, -50)","[191.58743855306972, 0, 546]"
"(-30, 70, 3, -60)","[196.09485434440154, 0, 284]"
"(-30, 60, 4, -60)","[189.5510550452081, 0, 357]"
"(-40, 50, 6, -70)","[184.88238192602887, 0, 546]"
"(-41, 50, 7, -80)","[151.4477649739029, 0, 2]"
"(-45, 40, 8, -90)","[54.087289074872785, 0, 2]"
"(-49, 30, 9, -100)","[62.233427845568784, 0, 3]"
"(-45, 80, 2, 30)","[199.74973069565186, 0, 11]"
"(-41, 70, 4, 160)","[198.31696956976083, 0, 15]"
"(-49, 60, 6, 150)","[197.41886684325118, 0, 15]"
"(-20, 50, 4, -70)","[199.0879200481557, 0, 1992]"
"(-30, 40, -9, -80)","[198.46112699506142, 0, 1950]"
"(-40, 50, -8, -70)","[198.2339352053225, 0, 2726]"
"(-40, 60, -7, -60)","[199.67908746055045, 0, 1681]"
"(-40, 60, -6, -60)","[199.65612001357493, 0, 2270]"
"(-43, 70, -5, -50)","[199.6411457664317, 0, 810]"
"(-47, 70, -4, -50)","[196.91396230931886, 0, 1004]"
"(90, -50, -3, 0)","[199.82468318309077, 0, 1323]"
"(80, -40, -1, 0)","[199.16828431660787, 0, 3410]"
"(80, -40, 0, 0)","[194.4134603467598, 0, 3060]"
"(70, -50, 2, 0)","[-26.578212148685495, 199.90609032066567, 1123]"
"(60, -50, 4, 0)","[-567.8639206862371, -781.4338728655413, 10]"
"(60, -60, 5, 0)","[-711.4324988684134, -1326.4217361655615, 12]"
"(50, -70, 7, 0)","[-919.7222106739971, -1184.5368594357524, 6]"
"(20, -40, -7, 0)","[194.80794051397254, 0, 2]"
"(-10, 50, 1, -20)","[199.4964349541793, 0, 2228]"
"(-30, 30, 6, -40)","[-873.8400000000223, 199.29666484590587, 1835]"
"(-40, 20, 7, -50)","[-727.7376977060974, 0, 1]"
"(-20, 90, -2, 50)","[199.87342837043457, 0, 3202]"
"(-30, 90, 1, 50)","[199.857225759942, 0, 2112]"
"(-49, 70, 6, 30)","[199.59305728162775, 0, 10]"
"(-47, 70, 2, 140)","[175.06421312192697, 0, 7]"
"(-45, 60, -3, 60)","[67.9449694240122, 0, 1]"
"(-49, 70, -2, 60)","[74.44222445913265, 0, 3]"
"(-10, 50, 2, 180)","[-1020.2614493604718, -800.8068095861265, 33]"
"(-10, 40, 3, 170)","[-87.08678368613552, 156.57660926180148, 35]"
"(-10, 40, 4, 170)","[-170.20606866446767, 92.41626059122954, 14]"
"(-20, 30, 5, 170)","[-228.70213257899778, -760.5351348702177, 9]"
"(-20, 30, 6, 160)","[-974.7285375000152, -311.3600496199924, 14]"
"(-30, 20, 7, 150)","[-873.7500000000224, 0, 1]"
"(-30, 10, 8, 140)","[195.83538193867912, 0, 2]"
"(-45, 60, 5, 160)","[198.6858448994098, 0, 23]"
"(-49, 50, 6, 150)","[198.03407863879897, 0, 9]"
"(50, 180, -7, 0)","[-1443.0296475796922, -2227.529182994804, 52]"
"(-20, 40, 3, 160)","[-213.5920204871796, -150.29308825571235, 16]"
"(-30, 50, -9, 160)","[-204.1452897488549, -1356.5598050009344, 98]"
"(-30, 60, -8, 170)","[-42.50859238428625, -912.275676368641, 44]"
"(-30, 60, -7, 180)","[-91.23715051741382, -1269.7044831483772, 41]"
"(-40, 70, -6, 180)","[-277.20542101429237, -822.169054400991, 181]"
"(-40, 70, -5, 180)","[-70.55171520746424, -1159.0735459438656, 117]"
"(-41, 80, -4, 180)","[-386.46408530792587, -1317.8582959933929, 10]"
"(-45, 80, -3, 180)","[63.7542039871927, 0, 5]"
"(-49, 80, -2, 180)","[54.66057388564945, 0, 5]"
"(70, 180, 4, 0)","[-905.1404534080433, -1683.475209146825, 555]"
"(60, 180, 6, 0)","[-1275.754694556363, -2224.8226257793795, 454]"
"(50, 150, 9, 0)","[198.0799050817794, -2086.882540674254, 257]"
"(-45, 50, 5, 160)","[55.54562031177175, 0, 1]"
"(-41, 60, -4, 100)","[137.85027325415393, 0, 2]"
"(-45, 70, -3, 100)","[170.09500353340297, 0, 6]"
"(-49, 70, -2, 110)","[190.7396244044496, 0, 3]"
"(-49, 20, 9, 0)","[199.67431903329955, 0, 18]"
"(-20, 50, -8, 0)","[199.7921315423514, 0, 7247]"
"(-10, 30, 2, 90)","[15.979798051200602, 0, 1]"
"(-10, 30, 3, 90)","[199.12504015761556, 0, 299]"
"(-20, 20, 5, 80)","[-873.3600000000226, 189.01112017898788, 3]"
"(-20, 20, 6, 70)","[196.37905060461446, 0, 2]"
"(80, 110, -6, 0)","[199.58956240376938, -684.2576793476405, 80]"
"(-20, 40, 3, 180)","[-187.44500350608507, -874.4345441006087, 4]"
"(-30, 30, 5, 170)","[-668.5824697019566, -94.9299859133979, 2]"
"(-30, 40, -9, 170)","[-260.2388443177716, -1136.2500621034847, 15]"
"(-40, 50, -8, 180)","[-529.8944149333502, -1098.8482977983615, 34]"
"(-40, 50, -7, 180)","[-549.4623624499127, -809.2827608355021, 10]"
"(-45, 60, -5, 180)","[22.5700782013353, 0, 3]"
"(50, 180, 5, 0)","[-1400.4240760959244, -2327.814262278596, 349]"
"(50, 180, 6, 0)","[-1366.4515456230029, -2329.6644358197523, 231]"
"(50, 180, 7, 0)","[-1366.976391831492, -2388.713935594771, 118]"
"(40, 170, 8, 0)","[-1658.6442544323595, -2556.8210517127623, 105]"
"(40, 160, 9, 0)","[-1657.4525778665968, -2750.716698469895, 100]"
"(30, 150, 10, 0)","[-2472.5870504678446, -1751.9669088378291, 83]"
"(30, 140, 10, 0)","[-1668.8592064560664, -2356.9713634539785, 181]"
"(60, 80, -9, 0)","[-1139.058478990508, -1948.3814412208985, 21]"
"(50, 100, -6, 0)","[-1637.1259376420883, -2151.368179291345, 15]"
"(80, 130, -6, 0)","[63.82162308669873, -1226.535820561318, 91]"
"(70, 150, -9, 0)","[-1049.0402308585633, -1684.352657608934, 16]"
"(60, 160, -8, 0)","[-1129.6175570862329, -1895.9800419726857, 30]"
"(60, 170, -6, 0)","[-1121.072876723875, -1817.6454367616082, 17]"
"(50, 180, -4, 0)","[-1386.9774798035744, -2541.17739727138, 60]"
"(40, 180, -3, 0)","[-1554.8996917653774, -2238.735598598012, 106]"
"(40, 180, -2, 0)","[-1633.7776642515373, -2440.8780876360297, 112]"
"(30, 180, 0, 0)","[-2343.1341168666877, -1767.387616865788, 43]"
"(30, 180, 1, 0)","[-1985.1539651564403, -1642.5618400875942, 34]"
"(20, 180, 2, 0)","[173.92458591005038, 0, 1]"
"(-10, 50, -6, 40)","[138.03064119599185, 0, 1]"
"(-20, 60, -4, 50)","[199.75675785344023, 0, 47]"
"(-41, 60, 3, 50)","[141.76607941708846, 0, 1]"
"(-49, 50, 5, 40)","[154.86351566077562, 0, 1]"
"(-30, 70, 3, 100)","[199.82180779313924, 0, 6788]"
"(-40, 60, 5, 100)","[199.88030323143553, -805.8761037524727, 8163]"
"(-41, 50, 6, 90)","[199.83271188513913, 0, 30]"
"(-49, 40, 8, 70)","[199.80012199880318, 0, 41]"
"(90, 70, -9, 0)","[199.74272624132317, -270.05126603910753, 426]"
"(60, -120, -8, 0)","[-269.2091300771996, -1261.8205871103034, 28]"
"(-41, 70, 3, 170)","[70.29220230790378, 0, 3]"
"(-49, 60, 5, 160)","[58.28319249729021, 0, 3]"
"(-49, 60, 6, -40)","[199.67096868076624, 0, 16]"
"(-10, 20, 5, 90)","[-873.0300000000229, 0, 1]"
"(-10, 70, -2, 180)","[194.68013477162145, -1398.5998392815532, 4511]"
"(-20, 70, 0, 180)","[193.0364428118187, -1482.799637099931, 5253]"
"(-30, 70, 3, 170)","[199.75532753219903, -1060.1704986603672, 3802]"
"(-40, 60, 5, 160)","[198.39897193407603, -821.0715485817087, 4671]"
"(-41, 50, 6, 160)","[198.44826242933266, 0, 23]"
"(-45, 40, 7, 150)","[197.9172575294371, 0, 12]"
"(-49, 40, 8, 140)","[199.1382096319586, 0, 23]"
"(-10, 60, 1, -30)","[199.78854909265772, 0, 2082]"
"(-10, 60, 2, -30)","[199.7981991646169, 0, 775]"
"(-20, 50, 4, -40)","[199.2105931073394, 0, 3188]"
"(-30, 40, 6, -50)","[199.80238712452015, 0, 1749]"
"(-30, 20, 8, -60)","[-873.000000000023, 199.31937555233515, 700]"
"(-40, 10, 9, -70)","[174.02268267955887, 0, 1]"
"(-20, 80, 0, 150)","[199.74984834289552, -1334.7490060147595, 7169]"
"(-43, 60, 6, 130)","[199.87364630045593, 0, 2189]"
"(-47, 50, 7, 130)","[199.8832372944582, 0, 1664]"
"(60, 180, -8, 0)","[-1155.9600855963054, -1994.085812135988, 72]"
"(20, 240, -9, 0)","[199.98917837866406, 0, 104]"
"(-10, 80, -1, 60)","[199.875612893244, 0, 1965]"
"(-20, 80, 1, 60)","[199.41172372197752, 0, 5175]"
"(-30, 70, 4, 50)","[199.8888037390148, 0, 1965]"
"(-40, 60, 6, 40)","[199.2236628509511, 0, 5175]"
"(-41, 50, 7, 30)","[199.728196929732, 0, 32]"
"(-43, 80, 2, 0)","[199.11452565090914, 0, 673]"
"(-43, 70, -4, 50)","[199.63170753280204, 0, 2500]"
"(-47, 70, -3, 60)","[199.48742977436194, 0, 1992]"
"(-10, 60, 6, 70)","[72.6673978514583, 0, 2]"
"(-10, 60, 7, 60)","[21.97065683898421, 0, 1]"
"(-20, 50, 8, 50)","[15.967832746950615, 0, 1]"
"(-20, 40, 9, 50)","[104.89572684581691, 0, 2]"
"(-20, 30, 10, 40)","[-872.910000000023, 0, 1]"
"(-30, 20, 10, 30)","[-726.8074132754814, 148.87030152527961, 2]"
"(-30, 80, 3, 30)","[199.84081749572368, 0, 1752]"
"(-49, 50, 8, 0)","[199.7168756140061, 0, 34]"
"(-10, 30, 6, -10)","[69.21637148841513, 0, 1]"
"(-20, 30, -9, -10)","[199.7204095488771, 0, 192]"
"(-30, 50, -6, 20)","[199.6310140285439, 0, 43]"
"(-40, 60, -5, 20)","[199.50441035470243, 0, 1777]"
"(-40, 60, -4, 20)","[199.634800355683, 0, 192]"
"(-41, 70, -3, 30)","[197.4060248670775, 0, 10]"
"(-45, 70, -2, 30)","[196.93190849329324, 0, 6]"
"(-49, 70, -1, 30)","[197.98477709127917, 0, 5]"
"(-43, 60, 4, 50)","[199.73388052642665, 0, 262]"
"(-40, 60, 5, 180)","[95.24885438911622, -1185.3683089336187, 4701]"
"(-43, 50, 6, 180)","[198.07768177745982, 0, 296]"
"(-47, 50, 7, 170)","[197.00429922517895, 0, 504]"
"(100, 160, 8, 0)","[199.34250802999608, 0, 810]"
"(90, 140, 10, 0)","[199.43720535685748, 0, 4505]"
"(-30, 30, 7, -70)","[-861.7429452527949, 199.74536546549848, 1310]"
"(-40, 30, -9, -70)","[199.59250861491915, 0, 91]"
"(-40, 40, -8, -60)","[198.86115304814845, 0, 4]"
"(-43, 50, -7, -50)","[199.68375866451422, 0, 247]"
"(-47, 50, -6, -50)","[141.60717399004386, 0, 1]"
"(-47, 50, 7, 40)","[199.6857962558771, 0, 2177]"
"(100, 30, 8, 0)","[199.93488875637837, 0, 2377]"
"(80, 120, -7, 0)","[-280.75378728225024, -1494.874672190761, 47]"
"(70, 130, -6, 0)","[-1095.094542046694, -1538.17895665917, 26]"
"(70, 130, -5, 0)","[-870.6896437805788, -1846.360395618479, 25]"
"(60, 140, -3, 0)","[-1247.1631703460762, -2201.0992175152064, 25]"
"(60, 140, -2, 0)","[-716.8144744211297, -1864.3054208372237, 35]"
"(-41, 50, -7, 40)","[196.0064800979861, 0, 11]"
"(-10, 60, 2, 90)","[197.03526449424308, 0, 385]"
"(-30, 50, 5, 80)","[198.68715236700677, 0, 605]"
"(-45, 50, -7, 80)","[197.09145815303413, 0, 11]"
"(80, 100, -3, 0)","[196.57773842121114, 0, 1171]"
"(60, 100, 2, 0)","[196.2271331101927, 0, 1171]"
"(30, 80, -8, 0)","[-1530.2943549587171, -1710.3005273061606, 10]"
"(60, 180, -9, 0)","[-1242.8183621449448, -2142.7342551022257, 62]"
"(-20, 50, 3, -40)","[198.72893483368117, 0, 3151]"
"(-30, 40, 5, -50)","[199.31946422432557, 0, 1566]"
"(-40, 20, 8, -70)","[-872.7600000000232, 199.70473891421517, 492]"
"(-40, 10, 9, -80)","[174.02935665753355, 0, 1]"
"(-20, 80, 0, 100)","[199.86728583684186, 0, 8884]"
"(-20, 80, 1, 100)","[199.8362442549039, 0, 6084]"
"(-40, 60, 5, 90)","[199.8275319885193, 0, 8380]"
"(-40, 60, 6, 80)","[199.8047025972047, 0, 6084]"
"(-43, 50, 7, 80)","[199.80278636022038, 0, 4912]"
"(-47, 40, 8, 70)","[199.79975540011134, 0, 5021]"
"(-41, 70, -4, 60)","[151.62607778682957, 0, 5]"
"(-45, 70, -3, 60)","[189.81836083604531, 0, 4]"
"(-49, 80, -2, 70)","[198.62088119850478, 0, 5]"
"(-10, 60, -3, 140)","[199.7485249501703, 0, 824]"
"(-10, 60, -2, 140)","[199.59112238849866, 0, 163]"
"(-20, 70, 0, 140)","[199.89448812250487, 0, 4088]"
"(-30, 60, 1, 140)","[185.0827819138326, 0, 3]"
"(-30, 60, 2, 140)","[199.7852994235307, 0, 822]"
"(-30, 60, 3, 140)","[199.85905542476158, -130.57901783231168, 1622]"
"(-40, 50, 5, 130)","[199.83717663657507, -815.871270177827, 1394]"
"(-41, 40, 6, 120)","[172.05573794076696, 0, 3]"
"(-45, 40, 7, 110)","[198.1506407862264, 0, 15]"
"(-49, 30, 8, 110)","[190.5267166672732, 0, 3]"
"(90, 90, 10, 0)","[199.86857458494248, -556.8263803152923, 13315]"
"(-10, 30, 5, -30)","[-872.6700000000233, 199.76818839920998, 3585]"
"(-10, 20, 6, -30)","[-726.4115866541875, 0, 1]"
"(-41, 70, 4, 180)","[196.9687597653085, 0, 10]"
"(-45, 60, 5, 180)","[197.67663171119517, 0, 29]"
"(-49, 60, 6, 180)","[169.8729748248791, 0, 3]"
"(90, 180, 8, 0)","[198.68022802304898, 0, 577]"
"(50, 170, -6, 0)","[-1330.938227229375, -2304.041608989284, 23]"
"(40, 170, -5, 0)","[-1572.086082710307, -2242.967904993747, 18]"
"(-43, 40, 7, 70)","[199.8022116703546, 0, 2561]"
"(-43, 70, 3, 20)","[199.87330412367737, 0, 1435]"
"(-47, 70, 4, 10)","[197.83164669961232, 0, 1451]"
"(100, 130, 4, 0)","[199.38226400265586, 0, 825]"
"(-30, 80, 3, 0)","[199.39756547680975, 0, 792]"
"(-41, 60, 6, -10)","[199.29721944280095, 0, 21]"
"(-45, 60, 7, -20)","[199.37144425154273, 0, 13]"
"(-49, 50, 8, -30)","[199.23171352098734, 0, 16]"
"(-41, 70, -3, 70)","[168.33174860198287, 0, 5]"
"(-49, 80, -1, 70)","[199.3847539925424, 0, 9]"
"(-49, 80, -9, 140)","[67.49845096343678, 0, 1]"
"(-41, 70, -4, 40)","[191.52006819085065, 0, 10]"
"(-47, 80, 2, 120)","[199.2010616843417, 0, 757]"
"(-20, 60, -7, 90)","[199.54475303403714, 0, 2549]"
"(-30, 70, -5, 100)","[199.5528526468493, 0, 2142]"
"(-40, 80, -3, 110)","[199.57181038637157, 0, 1480]"
"(-40, 80, -2, 110)","[199.53660914711054, 0, 2549]"
"(-41, 80, -1, 110)","[197.12822832312247, 0, 6]"
"(-45, 80, 0, 110)","[198.09533903435107, 0, 6]"
"(-49, 80, 1, 110)","[198.5077987161282, 0, 6]"
"(90, 110, 2, 0)","[198.94373368217364, 0, 2630]"
"(-10, 30, 3, 80)","[198.3523384293928, 0, 326]"
"(-20, 20, 5, 70)","[-727.9664299782904, 199.06391635131322, 106]"
"(-10, 70, -6, -30)","[199.86556678482117, 0, 984]"
"(-10, 80, -5, -30)","[199.8597261345568, 0, 497]"
"(-20, 90, -2, -20)","[199.8511928588498, 0, 601]"
"(-30, 90, -1, -20)","[199.8502569496597, 0, 415]"
"(-30, 90, 0, -20)","[199.8511441153953, 0, 497]"
"(-30, 90, 1, -20)","[199.73326031728286, 0, 306]"
"(-41, 80, 4, -30)","[199.72655490711136, 0, 7]"
"(-45, 70, 5, -30)","[199.71352274146855, 0, 17]"
"(-49, 70, 6, -40)","[199.78053838151698, 0, 6]"
"(-30, 80, -3, 140)","[198.60330961220382, 0, 1308]"
"(-41, 80, 2, 140)","[195.149296249962, 0, 5]"
"(-10, 50, 3, -40)","[198.90906887203417, 0, 3523]"
"(-20, 40, 6, -50)","[199.4393794470777, 0, 1623]"
"(-40, 50, -8, -40)","[199.415467693423, 0, 3763]"
"(-40, 50, -7, -30)","[199.13339636021064, 0, 3264]"
"(-43, 60, -5, -20)","[199.27831539006425, 0, 1503]"
"(-47, 70, -4, -20)","[199.78596980871527, 0, 1874]"
"(-40, 60, 5, 130)","[199.88756676746422, -794.270165270358, 7146]"
